ylat,xlong,p_area,p_cap_ac
40.1371,-88.2922,27679,1.6
42.0873,-71.5177,55579,3
42.1645,-72.4462,23823,1.9
42.0832,-73.063,106993,3.5
41.7747,-70.7482,43947,3.3
41.6178,-71.0438,30002,1.2
42.6391,-72.5851,24692,2
42.5526,-73.0361,28524,2
41.6848,-71.1074,67906,5
39.2004,-76.0758,18271,1
39.6502,-75.8078,35201,2
45.4653,-94.0909,22585,1
35.7253,-80.6087,157014,6
35.6503,-81.2081,84015,5
35.4262,-80.9964,79740,5
35.5615,-78.5957,32985,2.6
36.0217,-78.0083,36875,1.9
36.0947,-77.9792,47005,1.9
34.436,-77.6413,95934,4.5
36.284,-76.6019,111633,5
35.8705,-79.9279,71001,4.9
34.4678,-79.1543,72163,5.4
36.0576,-78.3073,91816,5
36.034,-77.9246,115211,5
40.4375,-74.1604,45925,3.6
40.1689,-74.6315,111566,7.5
39.5353,-75.1805,35130,2
40.233,-74.0891,44405,3.1
40.5994,-75.1095,58449,3
42.7588,-77.2479,62710,4
44.8693,-74.3069,30082,1.6
42.4411,-78.6316,90848,5
39.0861,-83.8101,3866765,300
40.3902,-84.4017,66195,3
36.8211,-78.7748,1372381,80
33.9475,-117.6397,22786,1
34.8568,-116.8129,431633,20
41.7672,-89.6702,13731,1
40.0815,-85.6419,162565,8.7
42.5701,-71.6244,44997,2.5
41.7993,-70.7427,106214,4.7
42.4463,-72.6226,28764,1.5
42.2208,-71.884,34952,4
42.4475,-72.5983,39628,2
44.9094,-94.0301,22369,0.9
36.314,-78.9704,30396,1
36.0969,-78.1702,33701,2
36.1318,-79.3334,81658,5
34.8345,-78.8434,415150,23.1
35.1812,-78.0986,87876,5
36.3687,-78.6262,36299,5
35.2628,-81.8219,82998,5
36.3218,-77.2204,113153,5
39.4399,-75.0447,74935,3.1
39.9285,-74.8185,27795,1
40.7552,-75.1708,52026,3.3
40.5236,-74.4297,29631,1.2
39.9877,-74.2365,56700,4
44.0169,-75.9219,133485,5
43.5828,-76.1804,88262,3.5
42.5458,-79.1479,93514,5
40.7902,-76.8945,354213,20
41.412,-71.7384,199375,13.9
41.5443,-71.4466,23713,1.9
35.5805,-88.9374,1501463,70
36.4245,-120.3431,469938,20
35.4158,-119.6294,497879,19.5
37.0147,-120.9573,4196046,200
45.1057,-122.662,45300,2
34.0386,-117.5659,45551,3
32.8724,-85.3903,1881926,79.2
41.643,-72.6334,59789,3
28.4764,-81.1805,57293,4.8
28.3888,-82.2222,847262,54.6
30.8567,-83.3419,19804,1.2
32.9994,-85.0343,42681,2.3
34.0949,-83.145,38181,2.2
39.4562,-87.204,112111,4
39.1669,-94.695,19611,1
41.6711,-70.8322,62419,4.2
42.0334,-71.9371,15615,1.9
41.9012,-71.2424,36712,2
42.3876,-72.7131,40160,2.2
41.9494,-70.7602,26966,2
41.8078,-71.1848,46640,2
42.2895,-72.0112,249271,14.7
42.2244,-72.311,103852,4.8
42.3101,-72.1882,50617,2.8
42.1772,-72.7284,59360,3.6
39.602,-75.8381,25240,1.6
39.648,-77.6768,187730,10
39.4369,-76.22,33269,2
45.0976,-93.6453,94363,5
44.1325,-93.2651,22635,1
44.2371,-93.3918,27772,1
45.4897,-92.7994,30633,1
35.7526,-77.8566,155869,10
35.459,-79.1751,85229,5
35.7098,-81.4126,35380,1.9
35.3143,-78.0807,105445,5
35.2882,-77.7949,41070,2
36.4335,-77.7198,35493,2
34.5227,-78.9575,97962,5
35.4155,-79.5739,81089,5
35.2977,-81.8124,38347,2
35.5473,-79.7451,45964,2
34.8404,-77.2221,98025,5
35.4348,-77.9721,93251,5
35.2449,-81.4301,34944,2
35.7562,-78.0136,139891,10
35.818,-78.1347,79804,5
36.3919,-78.4481,99231,5
34.8079,-77.2077,107988,5
35.7492,-79.7871,33643,2
34.8179,-78.6244,851593,50
40.0319,-74.6474,108149,7.5
40.6697,-75.1651,110244,8
43.2025,-76.2091,37134,2
41.7981,-74.7082,33363,2
43.0386,-78.1857,40231,2
43.0231,-78.1824,39709,2
43.0626,-74.1592,41679,2
41.321,-74.5142,38132,1.8
42.5989,-73.8819,26995,1.7
42.8886,-77.2482,26462,1.6
44.657,-75.4923,127297,4.9
40.7021,-81.5903,25887,1.9
32.4662,-80.9613,231387,10
33.7911,-81.2557,292709,10.9
34.0102,-81.7387,102812,3.4
33.9335,-81.0528,27211,1.6
33.9631,-79.5633,52465,2
34.231,-79.3903,48766,1.9
33.9843,-79.5647,43874,2
35.0318,-81.8067,36325,2
34.199,-80.2211,44210,2
37.786,-113.2804,1179160,50.4
37.8801,-78.0493,87916,5
37.3658,-75.9182,507245,20
37.0231,-78.5811,234958,13.8
37.5323,-77.9433,331223,20
34.7272,-118.3139,504272,20
34.6624,-118.0847,43976,1.5
38.3864,-121.9488,91407,6.1
34.6881,-117.9897,61562,3
37.692,-121.7174,43919,3.3
36.9163,-119.9716,103723,3.9
36.7091,-120.3966,1128450,50
35.2137,-119.3951,60114,3
34.8459,-118.5434,84711,20
34.984,-114.5563,74954,4.4
32.2658,-110.1563,1102580,30
39.6406,-104.5554,15386,1.5
21.9026,-159.4507,140706,12
34.8337,-106.7819,234111,10
31.8677,-107.5891,45064,1.9
36.3312,-106.19,29639,1.6
35.8688,-114.9562,3900518,200
35.8999,-114.9265,986176,50
45.0765,-123.3941,35297,2.2
37.7721,-113.2321,2146785,80
46.9835,-118.6146,712104,19.2
36.4158,-90.6396,22579,1
32.1019,-110.8134,22134,1
30.3206,-81.9573,332147,12.6
28.5046,-81.0386,1609686,74.5
27.5881,-82.067,1343195,74.5
41.9549,-88.4806,46551,2
40.5766,-89.7031,57924,2
41.109,-87.7289,73650,2
40.1405,-87.6477,23220,1.6
39.7624,-86.3013,49594,2.8
41.6318,-87.4697,38826,2
40.9469,-87.1361,17652,1
40.7671,-86.0437,53368,3
37.9468,-86.7358,16464,1
39.8038,-84.8754,165830,9
38.6806,-87.2018,166547,9.9
39.8011,-85.5115,24255,1.4
40.0826,-85.6364,151294,7.8
39.4509,-98.1046,37830,2
38.9935,-95.8139,33995,1.6
42.1646,-71.645,46438,1.9
42.66,-71.9941,34830,1.9
41.739,-70.8288,38923,2.7
38.7279,-76.8304,45665,2
38.0977,-75.6098,55567,2.8
47.2354,-68.6181,53412,4
45.4353,-94.044,26662,1.1
45.6333,-95.5285,90353,1
44.4166,-93.22,16509,1
44.273,-92.5527,26298,1
43.7273,-92.1433,74682,3
36.3681,-78.6247,47976,4.9
35.0109,-78.0828,67944,4.9
35.5772,-78.1838,85792,4
34.4973,-79.0498,87051,5
36.1309,-77.737,463634,12
35.4991,-76.8445,48768,3.2
35.5164,-78.7506,72997,5
34.3093,-79.0154,88263,4.8
35.902,-81.1056,120651,5
36.0214,-76.874,91270,5
36.52,-79.707,34258,2
34.9821,-78.3146,95622,5
40.0004,-74.735,39912,2.8
40.5348,-74.5666,62276,5.5
42.4532,-76.1313,105339,5
43.1196,-76.0407,55860,3.7
34.7856,-82.3984,41317,2
35.1323,-88.5894,278410,15.8
29.2342,-98.4291,313859,9.9
37.1213,-109.4113,1951931,72
36.6971,-76.1624,1191563,70
37.359,-76.7559,289149,19.9
37.2577,-77.094,2869079,150
36.8386,-78.9335,913899,64.7
34.7011,-118.1249,16000,1
35.1257,-119.2425,495014,22
34.7019,-118.1248,10176,1
33.7412,-117.0111,363035,20
38.2375,-122.2756,48581,2
38.6985,-120.8307,10325,1.5
33.8001,-117.9209,31502,2.1
35.0228,-114.1624,217559,9
32.3708,-111.2382,638610,20
32.1417,-110.8839,265427,12.5
39.4126,-107.1583,41125,1.5
33.4318,-104.4347,712477,30
45.0877,-122.7731,41256,2.2
45.1436,-122.6079,37983,2
32.2735,-102.879,8428188,250
31.8622,-84.0242,1905220,65
39.6618,-85.9841,415367,10.1
39.9293,-74.8177,53058,3.9
36.1914,-82.7405,107888,4.8
35.5006,-119.111,123305,5.2
35.1004,-119.0863,3344286,200
33.2526,-115.4978,392624,20
35.3299,-118.9932,17202,1
41.4405,-72.8404,144253,16.1
30.4497,-83.1899,3567604,74.9
27.0591,-80.4744,1140402,74.5
27.5712,-82.1902,1568050,74.5
27.3332,-81.7553,1476907,74.5
25.7915,-80.3837,18418,1
32.8831,-82.4103,28088,1
33.8388,-83.638,21365,1
33.7365,-83.6967,47788,2.5
30.8478,-83.6389,3620456,150
32.5016,-83.8807,130997,10.8
37.7506,-89.0852,22662,1.6
38.818,-86.8796,319243,17
39.8394,-84.8279,124642,6.7
40.0568,-86.8882,148717,7.9
39.7943,-85.8135,57987,2.8
40.4212,-86.9401,32842,1.6
42.1894,-72.7152,24301,2
42.4292,-72.5399,15018,1.1
41.777,-70.9653,35896,2
42.0901,-72.0112,73048,1.9
42.0591,-71.0899,39689,2
42.1192,-72.1681,74697,3
42.1209,-72.1716,44922,2
41.6642,-70.8615,31097,1.6
42.028,-71.048,11880,1.7
42.1672,-72.1922,82413,4
42.2572,-72.0683,40984,2
42.2225,-72.1296,31895,1.4
41.7601,-70.7817,12658,3.9
42.8109,-71.1234,53657,4.2
41.7751,-70.696,65331,4
42.5526,-72.2963,43152,3
42.2438,-72.0302,91024,4.7
41.9706,-71.1673,16922,1.4
42.1428,-72.5465,9052,1.4
42.3937,-72.6191,53476,3.6
42.1482,-72.0029,20803,1.4
39.5699,-77.3599,135144,9
38.3789,-75.2731,211941,7.6
38.7697,-76.1434,26595,1.5
38.8795,-76.7735,25983,1.6
38.5873,-76.1394,39051,2
39.1364,-76.4951,17674,1
39.3136,-75.8335,117824,6
39.4379,-76.2256,34280,2
39.4381,-76.2221,34358,2
38.8824,-76.9052,22024,2.5
44.5561,-69.6732,28931,1.5
46.9093,-68.0455,27439,4.1
44.1578,-70.1973,59644,4.6
43.0362,-83.3382,507152,28.6
42.2513,-85.6419,11192,1
42.3779,-83.2001,34202,2
43.101,-83.7818,57096,2
43.0918,-83.7774,52983,2
43.1521,-83.6801,58898,2
43.1511,-83.6904,57790,2
43.5072,-83.9969,57735,2
43.0986,-83.7718,55486,2
43.432,-84.1184,57352,2
44.2669,-92.6694,22384,1
44.801,-93.9116,97996,4.9
44.7262,-93.0228,135514,5
43.9122,-96.1872,106822,5
44.843,-92.871,106238,5
45.183,-93.734,80254,4
44.1253,-93.285,23389,1
44.7956,-95.2008,25930,1
45.4301,-94.0189,57273,3.3
45.2917,-92.8124,55780,2.5
44.9034,-94.0288,22784,1
44.4723,-95.662,1301869,62.3
44.808,-93.8706,71514,3
44.6677,-93.1097,90642,5
44.017,-92.6361,24322,1
44.7471,-94.7052,89234,3
45.3881,-92.6769,20369,1
45.4885,-94.1139,21781,1
43.8672,-91.3259,24168,1
40.1156,-93.6122,52070,2.8
34.7563,-79.4446,43693,1
35.9687,-78.2657,90868,5
35.5441,-78.1765,85726,5
36.0281,-80.3016,86416,5.2
35.305,-81.1388,96591,5
35.7244,-78.6064,83444,5
35.8378,-78.6688,20901,1
35.5612,-82.5884,28866,1.5
35.009,-78.0825,26561,4.9
35.4624,-79.1808,33796,1.9
36.1556,-77.2192,85286,4.7
36.3538,-78.5833,74019,5
34.9694,-80.3898,99412,4.9
35.2189,-78.6691,59751,3.4
35.3102,-81.5919,30455,1.9
35.2323,-81.5636,28341,1.9
35.0347,-77.1979,90057,5
35.5179,-78.8021,78957,5
35.2633,-81.5084,34160,2
36.133,-76.4887,95471,5
36.2458,-80.2562,29042,1.5
36.4373,-78.9716,38241,2
35.3081,-78.7736,93126,5
35.2742,-78.023,42288,2
35.7479,-79.4523,96190,4.9
35.6315,-80.42,87387,3.8
35.046,-77.8483,43168,1.9
34.5476,-78.8186,87862,4.8
36.1139,-76.5079,128907,4.8
35.714,-79.1177,90848,5
35.3577,-79.9106,96843,4.9
34.5181,-78.5245,52643,2
34.4389,-79.0845,44628,2
35.241,-81.4295,42758,2
35.2273,-80.5445,92480,4.9
35.7213,-81.4152,72739,4.9
36.452,-77.1199,407066,19.9
34.8025,-78.007,125759,5
35.0198,-78.3514,81467,5
35.8273,-76.7913,149544,5
36.4792,-76.1532,1875827,60
36.2533,-77.0497,1451178,80
36.2893,-78.6334,89391,5.2
35.11,-78.7532,318872,16
35.2691,-78.0798,89598,5
36.0693,-78.2978,62700,3.7
36.1282,-78.2728,715932,50.2
35.2159,-80.5302,452378,22.6
35.0046,-77.2722,1723218,80
34.8821,-79.6646,81341,5
35.3961,-81.2193,212359,16
35.1894,-81.7568,1064891,50
36.3091,-76.9988,138581,5
42.4315,-96.4081,49323,2.3
42.8114,-71.5005,36246,2.4
40.1806,-74.5378,49654,2.8
40.4431,-74.8762,29884,1.9
40.7596,-74.9354,88410,5
40.4371,-74.3357,41127,3.1
40.2549,-74.3809,19922,1.3
40.6517,-74.907,23107,1.5
40.0959,-74.7836,115061,7.9
40.1337,-74.4224,116739,8.8
39.9766,-74.6234,100146,13
40.7574,-74.9576,130654,7.6
40.5755,-74.3926,7908,1
40.2361,-74.3207,101173,5.3
34.7411,-106.6574,234691,10
40.9202,-72.7655,344863,20
43.1496,-75.3706,35319,1.5
42.8341,-73.6755,20394,1
41.406,-74.3571,29630,1.5
42.4282,-78.1461,39298,2.6
42.5404,-73.8267,37578,1.7
43.0605,-74.7358,73094,1.4
42.0873,-76.712,32875,2
42.5599,-78.1788,83805,3.8
42.5605,-78.1804,25529,2
43.2427,-77.2682,55310,3
42.8091,-78.8536,40439,2
44.8711,-74.3074,20477,1.1
41.9871,-74.0282,45528,2
40.8714,-73.2618,32583,2
42.8174,-77.0406,43736,2
41.396,-83.5813,577053,20
41.0126,-81.7654,105841,6.3
40.8566,-81.7593,57081,2.3
33.9421,-97.1067,68613,3
35.0139,-98.4425,68276,3
39.8969,-77.8151,465328,20
39.8857,-77.7728,377558,20
41.9542,-71.6605,52278,3.3
41.5182,-71.6804,68647,1.3
41.9219,-71.5199,32169,2.4
34.3218,-79.9194,185989,10
33.7945,-81.2614,297242,10.9
32.7274,-81.2528,170299,10.2
33.9527,-79.9369,42112,2
34.236,-79.6557,262816,10
34.3499,-80.0599,155025,8.2
34.0885,-80.115,42712,2
32.0676,-97.5334,251025,9.9
33.6251,-96.8672,150104,5
29.206,-96.0274,219073,10
33.2706,-96.9792,34990,2
29.2134,-95.6564,4211850,200
31.4385,-99.8542,2681135,250
37.8285,-113.1282,2900374,80
38.2574,-77.7715,1108529,20
37.6565,-76.3819,30264,1.5
36.9279,-79.3532,1186537,50
38.2529,-77.7245,1554313,75
44.1374,-72.5144,170728,5
43.0871,-72.4473,87406,1.8
43.1161,-89.5342,69015,5
37.3671,-121.1499,546820,20
34.7266,-118.3024,793259,40
36.9414,-119.9626,1322564,50
33.6243,-114.6992,530112,21
33.5488,-115.9817,1573694,74.8
34.6616,-118.0869,53177,3
38.7695,-123.0207,14943,1
34.5973,-117.9312,76700,3
34.6551,-118.0823,69654,3
34.7477,-117.9731,62822,3.7
35.1278,-119.2493,220387,10
36.2178,-119.9068,49784,2
33.1665,-115.4956,168871,6
34.8258,-118.5821,1024295,20
34.8434,-118.5318,411292,20
38.0251,-122.2745,17144,2.4
37.8469,-121.6173,146625,5
38.3065,-121.2949,200829,5
36.1038,-119.5673,3703,1.1
35.3039,-114.0152,84915,4.4
33.4823,-112.3484,34587,1.8
39.7923,-104.4375,342547,12.8
40.6135,-103.1504,41687,1.7
39.7619,-104.4608,1033880,80
39.6392,-104.5558,23503,1.5
40.2379,-104.7801,31011,1.5
38.6333,-104.662,817086,60
40.2669,-103.6555,37423,2
37.3836,-104.4526,3430960,140
21.4561,-157.981,701803,45.9
43.4383,-116.3274,794752,40
35.5238,-108.7728,130601,8
34.6378,-106.7008,240758,10
35.0124,-106.8611,276627,10.5
33.443,-104.4396,2022772,70
33.4551,-104.4599,1911687,70
34.9859,-103.6256,799694,25
35.0754,-106.8647,238596,10
36.3711,-105.6596,110612,3.1
35.8458,-114.97,447850,25
43.9328,-116.9883,283288,10
44.0615,-121.2368,255434,10
44.5662,-123.2957,27845,1.2
42.1738,-120.3612,228710,8
44.8267,-122.9494,53668,2.2
31.8693,-100.8294,824206,30
32.4571,-102.6876,2734140,100.7
32.0927,-100.1723,4952649,204.4
31.5252,-100.6276,5874369,200
34.3867,-100.1531,4931471,240
32.7521,-101.6203,6097774,225
37.7258,-113.1623,2318353,80
46.9612,-120.4812,109455,5
46.9735,-120.5729,112143,5
41.627,-109.6828,1714691,80
38.1359,-121.1488,46875,1.5
36.585,-119.4701,28185,1.4
35.3259,-90.3149,4409401,180
27.7806,-82.3995,10786,1
29.9645,-82.8246,1772494,74.9
29.8025,-82.6403,1577787,74.9
30.6777,-84.7372,1376605,74.5
29.7163,-82.7115,1539355,74.5
30.4214,-85.4406,1376987,74.5
28.1789,-82.1472,1326093,70
30.3184,-81.8871,73931,3
27.5801,-82.2602,1754952,74.5
27.2537,-80.5753,1325957,74.5
30.5977,-85.8266,1397600,74.5
32.8805,-84.6495,70139,3
32.8995,-84.8941,40352,1.5
33.12,-82.0006,1019373,40
21.4711,-158.0139,52891,5
40.8852,-90.0167,41501,2
41.2059,-89.0328,42500,2
40.0531,-86.8875,53670,3
39.8053,-84.8781,94365,5.3
38.5519,-96.1503,23277,1
37.6252,-97.7159,23274,1
38.9904,-95.426,32857,1.3
32.5913,-91.7784,4351383,200
42.5945,-72.2031,67031,3
42.0448,-71.395,55322,3
41.7683,-70.9876,153453,4.5
42.0601,-72.6626,29599,1.5
42.0469,-71.4002,77677,4
42.6368,-71.4186,63945,4
42.1029,-71.6986,13002,1
42.1034,-71.815,27028,1
42.2015,-72.4918,51848,3.7
42.7528,-71.0923,57260,5
42.4439,-72.6095,19357,1
41.6887,-70.4776,39318,3.1
39.0308,-76.0162,39834,2
44.5268,-69.6979,50745,4.6
44.061,-70.1538,28613,2
41.7534,-83.5236,431276,20
45.0081,-95.2297,22043,1
45.6775,-93.922,26497,1
44.0248,-92.6737,27044,1
44.041,-91.7674,53601,2
44.9483,-94.0761,24480,1
44.8967,-93.8341,20172,1
45.1379,-94.7358,24812,1
44.5424,-94.2228,23707,1
43.8049,-91.7927,23802,1
44.1005,-94.0769,21102,1
32.5546,-90.0047,2155677,100
35.7117,-80.6659,37664,2
34.7492,-77.9882,85583,4.9
35.505,-78.1924,90361,5
36.0079,-77.8102,60637,5
36.4392,-77.7082,473627,19.6
36.1503,-79.3485,52782,3
35.2976,-77.5538,66117,5
36.2758,-78.3771,84814,4.8
36.3744,-76.9398,120991,5
36.2509,-76.5021,86211,5
36.3629,-76.9151,86261,5
34.6134,-77.9298,99670,4.9
35.4895,-78.3067,82555,5
36.0796,-79.1994,91761,5
36.4765,-77.4688,114030,5
35.8589,-77.4989,122255,5
36.411,-78.1315,88333,4.9
36.3121,-80.1525,65332,4
34.8201,-78.9697,105706,5
35.5412,-80.4751,62791,3.5
34.7465,-78.4282,97117,5
35.7971,-77.3789,167549,5
35.2564,-81.8305,1093326,74.8
35.3999,-78.0522,92319,4.9
35.5976,-77.6097,92048,5
35.1617,-78.0911,79711,3.4
35.214,-79.5558,83331,5
35.0596,-77.1871,79719,5
35.6808,-79.1372,95144,4.8
34.7752,-79.559,93605,5
34.9758,-79.9893,85508,5
35.2285,-78.039,48141,3
34.1723,-78.8359,103394,5
35.4168,-78.7736,126434,5
35.5559,-80.6515,110577,5
35.3808,-82.3757,62982,3
36.0091,-79.3688,54112,3
35.2724,-79.7367,122976,5
34.9805,-79.277,83249,5
40.8264,-74.7155,37510,1.4
39.0034,-74.933,21947,1
40.0497,-74.935,36212,2.4
39.4692,-75.2209,32913,1.8
41.472,-74.0798,69644,4
40.8222,-72.8751,26951,1.3
40.8114,-72.8572,17043,1.2
41.5798,-74.1789,38526,2
42.6075,-76.1521,100508,5
43.1968,-76.2071,108342,5
43.165,-75.3098,61462,3.8
42.9237,-75.4229,93310,5
43.0061,-78.7965,35015,1.5
43.1005,-76.2959,54971,3
43.2977,-77.939,112989,5
42.8406,-73.8354,77093,2
44.3694,-75.4586,74687,3.5
44.9222,-74.2648,117502,4.5
43.2027,-76.9726,41567,2
41.8854,-74.1019,67526,2
41.7462,-74.5163,30231,2
42.9447,-76.7919,47971,2
41.681,-74.8768,104483,4.4
42.1921,-76.2598,85975,5
43.0154,-77.7985,71792,4.5
43.1902,-75.1889,69031,3.2
41.867,-73.7038,87195,5
42.5174,-79.2197,116700,5
43.8639,-75.7195,74721,4.3
41.3998,-74.5028,40998,2
42.7717,-74.5514,1396187,50
41.3368,-74.5522,47775,2
42.1304,-76.4389,84163,5
40.5425,-84.1873,238436,13.5
43.5543,-119.6845,272426,10
39.939,-76.7696,264433,20
40.4718,-75.7852,302947,20
41.5558,-71.1882,30635,2.4
34.2476,-81.648,63070,3.5
35.0162,-81.929,33356,2
34.6629,-80.3903,48248,2
35.0258,-85.2082,38555,1.9
36.2942,-82.694,124939,4.8
36.4468,-88.3275,138681,6.8
29.4797,-98.2994,164813,5.5
29.4695,-98.3334,124387,4.4
28.9122,-99.157,3368364,130
30.4253,-97.459,2610243,144
29.2897,-95.2986,1657303,57
37.6391,-113.6466,58663,3
38.0942,-76.7936,39076,2
36.8012,-78.8333,731157,51
36.8828,-79.484,2225865,120
36.5496,-79.0179,1235113,70
44.9105,-72.9796,43898,2.3
44.1387,-73.2036,59617,1.9
43.5786,-72.9569,41403,2.2
39.7068,-79.9495,230463,18.9
39.5392,-80.0992,61457,5.5
36.3873,-119.2552,59643,3.5
36.1013,-119.0385,97096,3.5
36.5544,-120.3391,562087,20
35.2607,-117.9975,898395,45
34.7083,-118.1285,20052,1.5
36.2316,-119.812,282539,13.5
34.5718,-117.576,59404,3
36.6344,-120.1751,132161,3.5
38.2613,-122.7366,37636,2
37.0535,-120.6321,22667,1.5
35.05,-119.1806,11956,1.4
38.2725,-108.7842,21553,1
40.092,-105.1912,128698,8.1
39.902,-104.6651,100325,4.5
40.6158,-103.1565,140743,2
40.267,-103.6538,16262,1
37.3764,-108.6154,127376,5
21.4692,-158.0162,18698,1.5
21.6807,-157.9844,46036,3.5
21.3228,-158.0443,67479,5
39.4078,-101.0416,29801,1.2
32.7131,-108.248,17078,1
35.3114,-106.6384,21876,1
33.3491,-104.5388,44730,1.4
35.89,-114.9583,3835825,255
45.3182,-122.3312,205541,10
45.1208,-122.9373,47632,2.2
43.3186,-121.0022,267625,10
45.1818,-122.592,42355,2
45.4583,-122.2894,37240,2.6
43.5537,-119.6898,278108,10
45.4313,-122.2958,37765,1.9
29.5913,-104.3303,308449,10
31.2593,-102.322,3078115,152.5
37.6444,-113.6056,2743802,80
38.5248,-113.0348,2219938,80
38.2258,-113.105,44686,2
41.5834,-71.9025,11184,1
27.4454,-82.0657,1366478,74.5
31.8663,-84.0034,1049664,60
31.7281,-82.7267,2523814,107
35.8137,-78.7499,51349,2
40.9125,-72.7437,117066,4
40.9105,-72.7548,368270,22.9
41.4041,-74.169,38854,2
42.346,-76.9685,40589,2
41.8421,-71.7132,34629,1.2
34.9936,-81.8765,29128,2
29.4155,-95.7395,5453511,110.9
28.5634,-97.9605,4742918,250
37.8861,-76.5512,1447620,127
40.612,-103.2336,49210,1
34.9751,-78.5176,52640,1.9
35.4445,-77.6492,43093,2
35.5856,-115.4346,4538817,299.5
34.8889,-79.062,122415,5
34.7449,-78.4212,151736,5
34.5226,-79.8471,44945,2
35.8238,-79.08,38868,2
34.6963,-118.0625,21088,1
36.1362,-119.5606,386338,12
35.5907,-119.5761,454172,12
45.7963,-86.5344,21287,1.1
27.7741,-82.239,1350744,74.4
27.6842,-82.4125,1398239,74.5
33.3072,-83.3922,20578,1
40.0505,-86.8828,43466,2.3
38.6617,-85.7855,136636,7.1
35.5408,-79.4484,39743,2
42.5421,-73.8306,21139,1
42.8898,-77.2558,39237,2
33.2373,-81.3508,123367,5.4
33.7788,-81.1087,206411,7.5
35.614,-89.2391,84854,3
44.7882,-73.11,104549,4.9
36.7163,-120.3958,1018771,20
32.3066,-102.8583,9268055,303.6
45.3053,-94.0875,26681,1
44.0231,-92.6147,15064,1
35.7995,-77.0642,128032,5
34.6638,-79.1336,49181,2
35.416,-78.7164,40579,2.8
43.1912,-76.3899,142224,5
32.7469,-115.7121,3347406,147.4
33.1165,-116.0016,583260,20
45.1379,-122.9144,40262,2
37.7311,-113.2194,68792,3
40.3725,-120.2616,175752,7.6
33.6263,-85.9406,39717,7.4
39.9821,-105.0612,41595,1.6
41.5718,-72.1556,39521,2.5
41.5774,-72.1028,22488,1
27.6814,-82.207,988227,61.1
27.8797,-81.9166,630836,37.5
30.3965,-84.3696,1009577,42
27.717,-82.0354,1100446,60
32.2326,-81.3677,89494,3.6
40.286,-88.1339,33925,1
40.1367,-85.6886,160325,8.1
38.02,-97.9754,29415,1
30.466,-91.3172,1300881,50
42.1511,-72.2696,19083,1
42.2021,-72.5499,59326,3
42.1725,-71.4672,25617,1
43.0342,-83.3139,334585,19.6
45.6475,-95.3288,22848,1
44.2159,-92.6592,74451,3.9
44.0427,-92.6908,21653,1
44.2555,-93.5836,50360,2.7
44.0241,-92.6195,21409,1
31.3993,-89.4918,1382537,52
35.2184,-78.6732,92676,5
36.1149,-77.7255,63635,3.4
35.223,-78.0197,95171,5
34.7683,-78.9827,104012,5
36.1606,-76.4884,81839,4.8
35.134,-77.5384,91861,5
36.3312,-76.0569,148328,5
35.1688,-77.1172,119864,5
36.4672,-77.6181,101330,5
35.8441,-76.7982,137695,5
36.4494,-78.1614,67828,4
34.7521,-79.3943,49059,2
36.0569,-77.7564,182763,5
42.2138,-76.5226,303923,16
40.4449,-84.0474,32093,1.6
33.4927,-81.2976,155281,6.1
33.3407,-80.7048,1754146,74.9
33.6107,-80.3369,53114,2
27.4236,-98.8303,279967,10
29.3623,-98.2334,30790,1
33.4778,-96.1415,1866191,82.5
35.8719,-120.3316,3112814,130
35.835,-120.2973,2630566,150
34.8208,-118.4412,481083,20
34.6926,-118.2863,477112,20
33.1656,-115.5493,1014053,50
32.832,-115.5063,58947,3
36.2494,-119.9006,2474556,128
32.6683,-115.5597,6389507,252.3
33.3452,-111.6018,11363,4
39.7656,-104.5906,45954,1.8
40.1811,-104.6902,451193,16
21.6227,-158.0532,849849,48.8
39.5805,-119.5177,219746,10
40.7714,-116.5094,4880445,100
45.1703,-122.4729,34120,2.2
31.0359,-102.4649,5096432,255
38.5107,-113.0344,2881570,99
35.0394,-90.8065,21619,1
35.1591,-91.6623,2114869,95
30.1047,-85.4059,2588702,74.9
44.651,-95.338,22146,1
35.8756,-77.0807,125308,5
35.6016,-79.7856,78135,5
35.76,-77.5123,35174,2
35.2827,-81.6145,338768,19.4
36.2839,-80.8413,98039,5
36.5083,-79.437,95550,3
34.7042,-78.4198,1528326,70.1
34.3235,-78.1987,106411,4.9
