Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,0,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DNI,DHI,DNI,GHI,Temperature,Solar Zenith Angle,Surface Albedo
2023,10,23,4,30,0,0,0,0,26.3,136.76,0.17
2023,10,23,5,30,0,0,0,0,24.700000000000003,147.72,0.17
2023,10,23,6,30,0,0,0,0,23.5,155.81,0.17
2023,10,23,7,30,0,0,0,0,22.6,157.53,0.17
2023,10,23,8,30,0,0,0,0,21.8,151.69,0.17
2023,10,23,9,30,0,0,0,0,21.200000000000003,141.64000000000001,0.17
2023,10,23,10,30,0,0,0,0,20.400000000000002,129.93,0.17
2023,10,23,11,30,0,0,0,0,19.700000000000003,117.59,0.17
2023,10,23,12,30,0,0,0,0,19,105.10000000000001,0.17
2023,10,23,13,30,0,0,0,0,19.3,92.72,0.17
2023,10,23,14,30,439,50,439,122,21.5,80.62,0.17
2023,10,23,15,30,694,77,694,322,24.6,69.37,0.17
2023,10,23,16,30,808,92,808,505,27.200000000000003,59.27,0.17
2023,10,23,17,30,878,96,878,647,29.1,51.14,0.17
2023,10,23,18,30,921,93,921,732,30.400000000000002,46.08,0.17
2023,10,23,19,30,924,94,924,746,31.200000000000003,45.15,0.17
2023,10,23,20,30,907,92,907,692,31.6,48.61,0.17
2023,10,23,21,30,863,87,863,574,31.5,55.620000000000005,0.17
2023,10,23,22,30,773,78,773,404,30.700000000000003,65.02,0.17
2023,10,23,23,30,592,60,592,204,29.1,75.88,0.17
2023,10,24,0,30,142,20,142,26,26.3,87.46000000000001,0.17
2023,10,24,1,30,0,0,0,0,24.1,99.97,0.17
2023,10,24,2,30,0,0,0,0,23.1,112.46000000000001,0.17
2023,10,24,3,30,0,0,0,0,22.200000000000003,124.92,0.17
2023,10,24,4,30,0,0,0,0,21.8,137,0.17
2023,10,24,5,30,0,0,0,0,21.700000000000003,148,0.17
2023,10,24,6,30,0,0,0,0,21.6,156.15,0.17
2023,10,24,7,30,0,0,0,0,21.6,157.87,0.17
2023,10,24,8,30,0,0,0,0,21.400000000000002,151.95000000000002,0.17
2023,10,24,9,30,0,0,0,0,20.8,141.84,0.17
2023,10,24,10,30,0,0,0,0,20,130.09,0.17
2023,10,24,11,30,0,0,0,0,19.1,117.75,0.17
2023,10,24,12,30,0,0,0,0,18.400000000000002,105.25,0.17
2023,10,24,13,30,0,0,0,0,18.5,92.88,0.17
2023,10,24,14,30,410,52,259,93,20.3,80.81,0.17
2023,10,24,15,30,668,80,668,313,23.400000000000002,69.58,0.17
2023,10,24,16,30,788,95,788,495,26.1,59.52,0.17
2023,10,24,17,30,864,99,864,638,27.8,51.44,0.17
2023,10,24,18,30,908,96,908,722,28.900000000000002,46.410000000000004,0.17
2023,10,24,19,30,913,96,913,736,29.6,45.5,0.17
2023,10,24,20,30,898,92,898,682,29.900000000000002,48.94,0.17
2023,10,24,21,30,859,85,859,566,29.8,55.92,0.17
2023,10,24,22,30,779,190,287,310,29.1,65.29,0.17
2023,10,24,23,30,612,60,583,200,27.5,76.12,0.17
2023,10,25,0,30,160,19,28,20,24.900000000000002,87.67,0.17
2023,10,25,1,30,0,0,0,0,23.1,100.18,0.17
2023,10,25,2,30,0,0,0,0,22.5,112.67,0.17
2023,10,25,3,30,0,0,0,0,22,125.13000000000001,0.17
2023,10,25,4,30,0,0,0,0,21.3,137.24,0.17
2023,10,25,5,30,0,0,0,0,20.400000000000002,148.28,0.17
2023,10,25,6,30,0,0,0,0,19.200000000000003,156.48,0.17
2023,10,25,7,30,0,0,0,0,18.1,158.21,0.17
2023,10,25,8,30,0,0,0,0,17.3,152.21,0.17
2023,10,25,9,30,0,0,0,0,16.8,142.04,0.17
2023,10,25,10,30,0,0,0,0,16.400000000000002,130.26,0.17
2023,10,25,11,30,0,0,0,0,16.2,117.9,0.17
2023,10,25,12,30,0,0,0,0,16,105.41,0.17
2023,10,25,13,30,0,0,0,0,16.7,93.05,0.17
2023,10,25,14,30,462,44,462,116,19.1,80.99,0.17
2023,10,25,15,30,712,67,712,313,22,69.79,0.17
2023,10,25,16,30,822,80,822,494,24.3,59.77,0.17
2023,10,25,17,30,886,84,886,633,26.200000000000003,51.730000000000004,0.17
2023,10,25,18,30,920,86,920,716,27.700000000000003,46.74,0.17
2023,10,25,19,30,925,86,925,730,28.700000000000003,45.85,0.17
2023,10,25,20,30,905,86,905,677,29.200000000000003,49.27,0.17
2023,10,25,21,30,853,85,853,559,29.200000000000003,56.22,0.17
2023,10,25,22,30,769,75,769,393,28.6,65.55,0.17
2023,10,25,23,30,590,57,590,196,27.1,76.36,0.17
2023,10,26,0,30,138,18,138,23,25,87.88,0.17
2023,10,26,1,30,0,0,0,0,23.900000000000002,100.39,0.17
2023,10,26,2,30,0,0,0,0,23.6,112.87,0.17
2023,10,26,3,30,0,0,0,0,23.1,125.34,0.17
2023,10,26,4,30,0,0,0,0,22.400000000000002,137.47,0.17
2023,10,26,5,30,0,0,0,0,21.5,148.55,0.17
2023,10,26,6,30,0,0,0,0,20.6,156.81,0.17
2023,10,26,7,30,0,0,0,0,19.900000000000002,158.54,0.17
2023,10,26,8,30,0,0,0,0,19.5,152.47,0.17
2023,10,26,9,30,0,0,0,0,19.3,142.24,0.17
2023,10,26,10,30,0,0,0,0,19.200000000000003,130.43,0.17
2023,10,26,11,30,0,0,0,0,18.900000000000002,118.06,0.17
2023,10,26,12,30,0,0,0,0,18.7,105.56,0.17
2023,10,26,13,30,0,0,0,0,18.900000000000002,93.22,0.17
2023,10,26,14,30,439,44,439,111,20.5,81.17,0.17
2023,10,26,15,30,694,69,694,306,23.200000000000003,70,0.17
2023,10,26,16,30,806,83,806,486,25.5,60.02,0.17
2023,10,26,17,30,872,89,872,626,27.1,52.02,0.17
2023,10,26,18,30,905,90,905,706,28.3,47.07,0.17
2023,10,26,19,30,907,194,681,665,28.6,46.19,0.17
2023,10,26,20,30,888,207,545,560,28.200000000000003,49.6,0.17
2023,10,26,21,30,845,271,199,381,27.700000000000003,56.52,0.17
2023,10,26,22,30,765,164,152,226,27.200000000000003,65.82000000000001,0.17
2023,10,26,23,30,592,104,141,137,26,76.59,0.17
2023,10,27,0,30,131,15,2,15,24.8,88.08,0.17
2023,10,27,1,30,0,0,0,0,24,100.59,0.17
2023,10,27,2,30,0,0,0,0,23.400000000000002,113.07000000000001,0.17
2023,10,27,3,30,0,0,0,0,22.6,125.55,0.17
2023,10,27,4,30,0,0,0,0,21.900000000000002,137.69,0.17
2023,10,27,5,30,0,0,0,0,21,148.81,0.17
2023,10,27,6,30,0,0,0,0,20,157.13,0.17
2023,10,27,7,30,0,0,0,0,19.3,158.87,0.17
2023,10,27,8,30,0,0,0,0,18.7,152.73,0.17
2023,10,27,9,30,0,0,0,0,18.2,142.43,0.17
2023,10,27,10,30,0,0,0,0,17.7,130.6,0.17
2023,10,27,11,30,0,0,0,0,17.3,118.22,0.17
2023,10,27,12,30,0,0,0,0,16.900000000000002,105.72,0.17
2023,10,27,13,30,0,0,0,0,17.3,93.38,0.17
2023,10,27,14,30,463,42,463,112,19.8,81.36,0.17
2023,10,27,15,30,718,65,718,308,23.6,70.22,0.17
2023,10,27,16,30,833,77,833,490,26.6,60.27,0.17
2023,10,27,17,30,895,82,895,629,28.6,52.31,0.17
2023,10,27,18,30,930,82,930,711,29.8,47.4,0.17
2023,10,27,19,30,934,82,934,725,30.6,46.53,0.17
2023,10,27,20,30,923,78,923,672,31,49.92,0.17
2023,10,27,21,30,889,71,889,558,31,56.81,0.17
2023,10,27,22,30,810,62,810,390,30.400000000000002,66.08,0.17
2023,10,27,23,30,643,47,643,194,28.6,76.82000000000001,0.17
2023,10,28,0,30,158,15,158,20,26.400000000000002,88.28,0.18
2023,10,28,1,30,0,0,0,0,25,100.79,0.18
2023,10,28,2,30,0,0,0,0,24.3,113.26,0.18
2023,10,28,3,30,0,0,0,0,23.8,125.75,0.18
2023,10,28,4,30,0,0,0,0,23.400000000000002,137.91,0.18
2023,10,28,5,30,0,0,0,0,22.5,149.07,0.18
2023,10,28,6,30,0,0,0,0,21.200000000000003,157.45000000000002,0.18
2023,10,28,7,30,0,0,0,0,20.200000000000003,159.20000000000002,0.18
2023,10,28,8,30,0,0,0,0,19.400000000000002,152.98,0.18
2023,10,28,9,30,0,0,0,0,18.7,142.63,0.18
2023,10,28,10,30,0,0,0,0,18.3,130.76,0.18
2023,10,28,11,30,0,0,0,0,18,118.37,0.18
2023,10,28,12,30,0,0,0,0,17.6,105.88,0.18
2023,10,28,13,30,0,0,0,0,17.3,93.55,0.18
2023,10,28,14,30,479,41,479,111,19.1,81.54,0.18
2023,10,28,15,30,735,63,735,309,22.5,70.43,0.18
2023,10,28,16,30,846,75,846,491,25.200000000000003,60.52,0.18
2023,10,28,17,30,904,81,904,630,27.1,52.6,0.18
2023,10,28,18,30,936,82,936,712,28.400000000000002,47.72,0.18
2023,10,28,19,30,940,82,940,725,29.3,46.87,0.18
2023,10,28,20,30,922,81,922,671,29.700000000000003,50.24,0.18
2023,10,28,21,30,878,77,878,554,29.6,57.1,0.18
2023,10,28,22,30,792,69,792,387,28.900000000000002,66.33,0.18
2023,10,28,23,30,610,52,610,189,27,77.05,0.18
2023,10,29,0,30,125,15,125,18,23.8,88.47,0.17
2023,10,29,1,30,0,0,0,0,21.6,100.98,0.17
2023,10,29,2,30,0,0,0,0,20.5,113.45,0.17
2023,10,29,3,30,0,0,0,0,19.5,125.94,0.17
2023,10,29,4,30,0,0,0,0,18.5,138.12,0.17
2023,10,29,5,30,0,0,0,0,17.7,149.32,0.17
2023,10,29,6,30,0,0,0,0,17,157.76,0.17
2023,10,29,7,30,0,0,0,0,16.6,159.52,0.17
2023,10,29,8,30,0,0,0,0,16.2,153.23,0.17
2023,10,29,9,30,0,0,0,0,15.8,142.82,0.17
2023,10,29,10,30,0,0,0,0,15.200000000000001,130.93,0.17
2023,10,29,11,30,0,0,0,0,14.4,118.53,0.17
2023,10,29,12,30,0,0,0,0,13.600000000000001,106.04,0.17
2023,10,29,13,30,0,0,0,0,13.700000000000001,93.72,0.17
2023,10,29,14,30,498,41,498,113,15.600000000000001,81.73,0.17
2023,10,29,15,30,759,64,759,316,19,70.64,0.17
2023,10,29,16,30,877,77,877,505,22.400000000000002,60.77,0.17
2023,10,29,17,30,933,84,933,647,24.8,52.89,0.17
2023,10,29,18,30,963,88,963,732,26.1,48.04,0.17
2023,10,29,19,30,969,89,969,747,26.8,47.2,0.17
2023,10,29,20,30,956,86,956,693,27,50.56,0.17
2023,10,29,21,30,924,79,924,577,26.700000000000003,57.38,0.17
2023,10,29,22,30,846,68,846,404,25.900000000000002,66.58,0.17
2023,10,29,23,30,671,50,671,198,23.6,77.27,0.17
2023,10,30,0,30,154,15,154,19,20.5,88.65,0.17
2023,10,30,1,30,0,0,0,0,19,101.17,0.17
2023,10,30,2,30,0,0,0,0,17.7,113.64,0.17
2023,10,30,3,30,0,0,0,0,16.400000000000002,126.13000000000001,0.17
2023,10,30,4,30,0,0,0,0,15.600000000000001,138.32,0.17
2023,10,30,5,30,0,0,0,0,14.9,149.56,0.17
2023,10,30,6,30,0,0,0,0,14.4,158.07,0.17
2023,10,30,7,30,0,0,0,0,13.9,159.84,0.17
2023,10,30,8,30,0,0,0,0,13.4,153.48,0.17
2023,10,30,9,30,0,0,0,0,13.100000000000001,143.02,0.17
2023,10,30,10,30,0,0,0,0,12.8,131.1,0.17
2023,10,30,11,30,0,0,0,0,12.5,118.68,0.17
2023,10,30,12,30,0,0,0,0,12.3,106.2,0.17
2023,10,30,13,30,0,0,0,0,12.5,93.89,0.17
2023,10,30,14,30,518,40,518,113,14.4,81.91,0.17
2023,10,30,15,30,759,64,759,313,17.900000000000002,70.86,0.17
2023,10,30,16,30,864,79,864,498,21.200000000000003,61.02,0.17
2023,10,30,17,30,928,85,928,641,23.700000000000003,53.17,0.17
2023,10,30,18,30,965,83,965,724,25.6,48.36,0.17
2023,10,30,19,30,969,83,969,737,26.900000000000002,47.53,0.17
2023,10,30,20,30,946,84,946,681,27.6,50.870000000000005,0.17
2023,10,30,21,30,895,81,895,560,27.700000000000003,57.660000000000004,0.17
2023,10,30,22,30,815,69,815,390,27.200000000000003,66.83,0.17
2023,10,30,23,30,639,52,639,190,25.3,77.49,0.17
2023,10,31,0,30,137,14,137,17,22.900000000000002,88.83,0.17
2023,10,31,1,30,0,0,0,0,20.700000000000003,101.36,0.17
2023,10,31,2,30,0,0,0,0,18.5,113.81,0.17
2023,10,31,3,30,0,0,0,0,16.7,126.31,0.17
2023,10,31,4,30,0,0,0,0,15.600000000000001,138.52,0.17
2023,10,31,5,30,0,0,0,0,14.8,149.8,0.17
2023,10,31,6,30,0,0,0,0,14.100000000000001,158.37,0.17
2023,10,31,7,30,0,0,0,0,13.3,160.16,0.17
2023,10,31,8,30,0,0,0,0,12.600000000000001,153.73,0.17
2023,10,31,9,30,0,0,0,0,12.100000000000001,143.21,0.17
2023,10,31,10,30,0,0,0,0,11.8,131.26,0.17
2023,10,31,11,30,0,0,0,0,11.600000000000001,118.84,0.17
2023,10,31,12,30,0,0,0,0,11.5,106.35000000000001,0.17
2023,10,31,13,30,0,0,0,0,12,94.06,0.17
2023,10,31,14,30,557,36,557,113,14,82.10000000000001,0.17
2023,10,31,15,30,808,57,808,319,17.6,71.07000000000001,0.17
2023,10,31,16,30,913,67,913,506,21.3,61.26,0.17
2023,10,31,17,30,960,75,960,647,24.1,53.46,0.17
2023,10,31,18,30,977,82,977,727,26.1,48.68,0.17
2023,10,31,19,30,979,83,979,740,27.5,47.85,0.17
2023,10,31,20,30,962,81,962,684,28.200000000000003,51.18,0.17
2023,10,31,21,30,919,76,919,564,28.400000000000002,57.93,0.17
2023,10,31,22,30,834,67,834,392,27.8,67.07000000000001,0.17
2023,10,31,23,30,648,50,648,188,25,77.7,0.17
2023,11,1,0,30,114,12,114,14,21.400000000000002,89,0.17
2023,11,1,1,30,0,0,0,0,19.400000000000002,101.54,0.17
2023,11,1,2,30,0,0,0,0,18.2,113.99000000000001,0.17
2023,11,1,3,30,0,0,0,0,17.1,126.49000000000001,0.17
2023,11,1,4,30,0,0,0,0,16.2,138.72,0.17
2023,11,1,5,30,0,0,0,0,15.4,150.04,0.17
2023,11,1,6,30,0,0,0,0,14.8,158.67000000000002,0.17
2023,11,1,7,30,0,0,0,0,14.200000000000001,160.47,0.17
2023,11,1,8,30,0,0,0,0,13.700000000000001,153.97,0.17
2023,11,1,9,30,0,0,0,0,13.3,143.4,0.17
2023,11,1,10,30,0,0,0,0,13,131.42000000000002,0.17
2023,11,1,11,30,0,0,0,0,12.8,119,0.17
2023,11,1,12,30,0,0,0,0,12.600000000000001,106.51,0.17
2023,11,1,13,30,0,0,0,0,12.9,94.23,0.17
2023,11,1,14,30,524,55,311,97,15.5,82.28,0.17
2023,11,1,15,30,784,61,784,312,19.200000000000003,71.29,0.17
2023,11,1,16,30,894,73,894,499,22.1,61.51,0.17
2023,11,1,17,30,953,78,953,642,24.6,53.74,0.17
2023,11,1,18,30,984,78,984,724,26.6,48.99,0.17
2023,11,1,19,30,987,80,987,738,28.1,48.17,0.17
2023,11,1,20,30,955,82,955,677,28.8,51.480000000000004,0.17
2023,11,1,21,30,900,82,900,556,28.900000000000002,58.2,0.17
2023,11,1,22,30,818,70,818,386,28.200000000000003,67.31,0.17
2023,11,1,23,30,635,63,570,182,26.1,77.91,0.17
2023,11,2,0,30,109,9,8,9,23.900000000000002,89.18,0.17
2023,11,2,1,30,0,0,0,0,22.700000000000003,101.71000000000001,0.17
2023,11,2,2,30,0,0,0,0,21.200000000000003,114.16,0.17
2023,11,2,3,30,0,0,0,0,19.3,126.66,0.17
2023,11,2,4,30,0,0,0,0,17.7,138.9,0.17
2023,11,2,5,30,0,0,0,0,16.6,150.26,0.17
2023,11,2,6,30,0,0,0,0,15.8,158.96,0.17
2023,11,2,7,30,0,0,0,0,15.100000000000001,160.79,0.17
2023,11,2,8,30,0,0,0,0,14.4,154.21,0.17
2023,11,2,9,30,0,0,0,0,13.9,143.59,0.17
2023,11,2,10,30,0,0,0,0,13.5,131.59,0.17
2023,11,2,11,30,0,0,0,0,13.100000000000001,119.15,0.17
2023,11,2,12,30,0,0,0,0,12.9,106.67,0.17
2023,11,2,13,30,0,0,0,0,13.200000000000001,94.4,0.17
2023,11,2,14,30,469,40,469,101,16.1,82.47,0.17
2023,11,2,15,30,741,66,741,301,20.3,71.5,0.17
2023,11,2,16,30,857,80,857,486,23.900000000000002,61.76,0.17
2023,11,2,17,30,930,84,930,630,26.700000000000003,54.03,0.17
2023,11,2,18,30,975,78,975,714,28.6,49.300000000000004,0.17
2023,11,2,19,30,980,79,980,728,29.700000000000003,48.49,0.17
2023,11,2,20,30,944,84,944,668,30.3,51.78,0.17
2023,11,2,21,30,874,87,874,544,30.3,58.47,0.17
2023,11,2,22,30,787,74,787,375,29.5,67.54,0.17
2023,11,2,23,30,597,53,597,176,26.700000000000003,78.12,0.17
2023,11,3,0,30,92,11,92,12,23.3,89.34,0.17
2023,11,3,1,30,0,0,0,0,21.700000000000003,101.88,0.17
2023,11,3,2,30,0,0,0,0,20.700000000000003,114.32000000000001,0.17
2023,11,3,3,30,0,0,0,0,19.6,126.82000000000001,0.17
2023,11,3,4,30,0,0,0,0,18.7,139.08,0.17
2023,11,3,5,30,0,0,0,0,18,150.48,0.17
2023,11,3,6,30,0,0,0,0,17.5,159.25,0.17
2023,11,3,7,30,0,0,0,0,16.7,161.09,0.17
2023,11,3,8,30,0,0,0,0,15.9,154.45000000000002,0.17
2023,11,3,9,30,0,0,0,0,15,143.77,0.17
2023,11,3,10,30,0,0,0,0,14.3,131.75,0.17
2023,11,3,11,30,0,0,0,0,13.8,119.31,0.17
2023,11,3,12,30,0,0,0,0,13.4,106.83,0.17
2023,11,3,13,30,0,0,0,0,13.600000000000001,94.57000000000001,0.17
2023,11,3,14,30,476,38,476,99,16.6,82.66,0.17
2023,11,3,15,30,752,63,752,299,21,71.72,0.17
2023,11,3,16,30,869,77,869,485,24.700000000000003,62.01,0.17
2023,11,3,17,30,928,84,928,625,27.700000000000003,54.31,0.17
2023,11,3,18,30,956,87,956,706,29.700000000000003,49.61,0.17
2023,11,3,19,30,961,87,961,720,30.900000000000002,48.800000000000004,0.17
2023,11,3,20,30,935,88,935,663,31.3,52.07,0.17
2023,11,3,21,30,879,86,879,542,31.3,58.730000000000004,0.17
2023,11,3,22,30,789,74,789,372,30.400000000000002,67.77,0.17
2023,11,3,23,30,593,52,593,172,27.3,78.32000000000001,0.17
2023,11,4,0,30,85,10,85,11,23.700000000000003,89.49,0.17
2023,11,4,1,30,0,0,0,0,22.1,102.05,0.17
2023,11,4,2,30,0,0,0,0,21.1,114.48,0.17
2023,11,4,3,30,0,0,0,0,20.1,126.98,0.17
2023,11,4,4,30,0,0,0,0,19.3,139.26,0.17
2023,11,4,5,30,0,0,0,0,18.900000000000002,150.69,0.17
2023,11,4,6,30,0,0,0,0,19,159.53,0.17
2023,11,4,7,30,0,0,0,0,18.8,161.4,0.17
2023,11,4,8,30,0,0,0,0,18.1,154.69,0.17
2023,11,4,9,30,0,0,0,0,16.8,143.96,0.17
2023,11,4,10,30,0,0,0,0,15.5,131.92000000000002,0.17
2023,11,4,11,30,0,0,0,0,14.5,119.47,0.17
2023,11,4,12,30,0,0,0,0,13.9,106.99000000000001,0.17
2023,11,4,13,30,0,0,0,0,14,94.74,0.17
2023,11,4,14,30,411,42,411,93,17,82.85000000000001,0.17
2023,11,4,15,30,701,73,701,290,21.3,71.93,0.17
2023,11,4,16,30,829,89,829,475,24.900000000000002,62.25,0.17
2023,11,4,17,30,893,97,893,615,28.3,54.58,0.17
2023,11,4,18,30,922,102,922,696,30.8,49.910000000000004,0.17
2023,11,4,19,30,927,103,927,710,32.4,49.11,0.17
2023,11,4,20,30,894,105,894,651,33.1,52.36,0.17
2023,11,4,21,30,826,103,826,529,33,58.99,0.17
2023,11,4,22,30,730,86,730,360,31.8,67.99,0.17
2023,11,4,23,30,525,59,525,164,28.1,78.51,0.17
2023,11,5,0,30,63,9,63,9,24.5,89.65,0.17
2023,11,5,1,30,0,0,0,0,23.5,102.21000000000001,0.17
2023,11,5,2,30,0,0,0,0,22.6,114.63,0.17
2023,11,5,3,30,0,0,0,0,21.1,127.13000000000001,0.17
2023,11,5,4,30,0,0,0,0,19.700000000000003,139.43,0.17
2023,11,5,5,30,0,0,0,0,18.900000000000002,150.9,0.17
2023,11,5,6,30,0,0,0,0,18.400000000000002,159.8,0.17
2023,11,5,7,30,0,0,0,0,17.900000000000002,161.70000000000002,0.17
2023,11,5,8,30,0,0,0,0,17.400000000000002,154.92000000000002,0.17
2023,11,5,9,30,0,0,0,0,16.900000000000002,144.14000000000001,0.17
2023,11,5,10,30,0,0,0,0,16.400000000000002,132.08,0.17
2023,11,5,11,30,0,0,0,0,16,119.62,0.17
2023,11,5,12,30,0,0,0,0,15.8,107.16,0.17
2023,11,5,13,30,0,0,0,0,16.1,94.92,0.17
2023,11,5,14,30,432,38,432,90,19,83.04,0.17
2023,11,5,15,30,718,63,718,283,23.3,72.15,0.17
2023,11,5,16,30,840,76,840,464,27,62.5,0.17
2023,11,5,17,30,894,84,894,599,30.1,54.86,0.17
2023,11,5,18,30,917,90,917,677,32.4,50.21,0.17
2023,11,5,19,30,922,90,922,690,33.7,49.410000000000004,0.17
2023,11,5,20,30,901,89,901,636,34.2,52.64,0.17
2023,11,5,21,30,854,83,854,520,34.1,59.24,0.17
2023,11,5,22,30,765,70,765,354,33.2,68.21000000000001,0.17
2023,11,5,23,30,574,50,574,162,31.1,78.7,0.17
2023,11,6,0,30,77,9,77,9,28.8,89.8,0.17
2023,11,6,1,30,0,0,0,0,27.3,102.36,0.17
2023,11,6,2,30,0,0,0,0,26.1,114.78,0.17
2023,11,6,3,30,0,0,0,0,25.400000000000002,127.28,0.17
2023,11,6,4,30,0,0,0,0,24.900000000000002,139.59,0.17
2023,11,6,5,30,0,0,0,0,24.3,151.1,0.17
2023,11,6,6,30,0,0,0,0,23.700000000000003,160.07,0.17
2023,11,6,7,30,0,0,0,0,23,162,0.17
2023,11,6,8,30,0,0,0,0,22.200000000000003,155.16,0.17
2023,11,6,9,30,0,0,0,0,21.400000000000002,144.33,0.17
2023,11,6,10,30,0,0,0,0,20.400000000000002,132.24,0.17
2023,11,6,11,30,0,0,0,0,19.400000000000002,119.78,0.17
2023,11,6,12,30,0,0,0,0,18.6,107.32000000000001,0.17
2023,11,6,13,30,0,0,0,0,18.1,95.09,0.17
2023,11,6,14,30,462,33,462,88,20.1,83.22,0.17
2023,11,6,15,30,741,55,741,280,23.6,72.36,0.17
2023,11,6,16,30,859,67,859,460,27.200000000000003,62.74,0.17
2023,11,6,17,30,920,71,920,597,30.400000000000002,55.13,0.17
2023,11,6,18,30,950,73,950,677,32.300000000000004,50.5,0.17
2023,11,6,19,30,956,74,956,692,33.300000000000004,49.71,0.17
2023,11,6,20,30,931,76,931,637,33.800000000000004,52.92,0.17
2023,11,6,21,30,874,75,874,519,33.7,59.480000000000004,0.17
2023,11,6,22,30,779,66,779,353,32.800000000000004,68.42,0.17
2023,11,6,23,30,575,48,575,159,30.5,78.88,0.17
2023,11,7,0,30,56,7,56,7,28.3,89.94,0.17
2023,11,7,1,30,0,0,0,0,27.200000000000003,102.51,0.17
2023,11,7,2,30,0,0,0,0,26.200000000000003,114.92,0.17
2023,11,7,3,30,0,0,0,0,24.8,127.42,0.17
2023,11,7,4,30,0,0,0,0,23.400000000000002,139.74,0.17
2023,11,7,5,30,0,0,0,0,22.1,151.29,0.17
2023,11,7,6,30,0,0,0,0,20.900000000000002,160.33,0.17
2023,11,7,7,30,0,0,0,0,19.8,162.29,0.17
2023,11,7,8,30,0,0,0,0,18.6,155.38,0.17
2023,11,7,9,30,0,0,0,0,17.6,144.51,0.17
2023,11,7,10,30,0,0,0,0,16.900000000000002,132.4,0.17
2023,11,7,11,30,0,0,0,0,16.3,119.94,0.17
2023,11,7,12,30,0,0,0,0,16,107.48,0.17
2023,11,7,13,30,0,0,0,0,16.2,95.26,0.17
2023,11,7,14,30,466,34,466,87,18.8,83.41,0.17
2023,11,7,15,30,752,56,752,281,22.900000000000002,72.57000000000001,0.17
2023,11,7,16,30,869,67,869,462,25.900000000000002,62.980000000000004,0.17
2023,11,7,17,30,927,74,927,600,28.5,55.410000000000004,0.17
2023,11,7,18,30,955,75,955,679,30.3,50.800000000000004,0.17
2023,11,7,19,30,961,77,961,695,31.400000000000002,50,0.17
2023,11,7,20,30,942,77,942,641,31.8,53.19,0.17
2023,11,7,21,30,896,72,896,524,31.6,59.72,0.17
2023,11,7,22,30,807,63,807,357,30.8,68.63,0.17
2023,11,7,23,30,609,45,609,161,27.700000000000003,79.06,0.17
2023,11,8,0,30,62,7,62,7,23.8,90.07000000000001,0.17
2023,11,8,1,30,0,0,0,0,21.700000000000003,102.65,0.17
2023,11,8,2,30,0,0,0,0,20.400000000000002,115.05,0.17
2023,11,8,3,30,0,0,0,0,19.200000000000003,127.56,0.17
2023,11,8,4,30,0,0,0,0,18.3,139.89000000000001,0.17
2023,11,8,5,30,0,0,0,0,17.7,151.47,0.17
2023,11,8,6,30,0,0,0,0,17.3,160.59,0.17
2023,11,8,7,30,0,0,0,0,16.8,162.58,0.17
2023,11,8,8,30,0,0,0,0,16,155.61,0.17
2023,11,8,9,30,0,0,0,0,15.3,144.69,0.17
2023,11,8,10,30,0,0,0,0,14.8,132.57,0.17
2023,11,8,11,30,0,0,0,0,14.200000000000001,120.10000000000001,0.17
2023,11,8,12,30,0,0,0,0,13.700000000000001,107.64,0.17
2023,11,8,13,30,0,0,0,0,13.4,95.43,0.17
2023,11,8,14,30,404,36,404,81,15.3,83.60000000000001,0.17
2023,11,8,15,30,712,63,712,274,18.7,72.78,0.17
2023,11,8,16,30,843,77,843,457,21.8,63.22,0.17
2023,11,8,17,30,912,84,912,598,24.200000000000003,55.67,0.17
2023,11,8,18,30,949,84,949,680,25.700000000000003,51.09,0.17
2023,11,8,19,30,961,84,961,698,26.400000000000002,50.29,0.17
2023,11,8,20,30,938,84,938,642,26.700000000000003,53.46,0.17
2023,11,8,21,30,884,81,884,524,26.400000000000002,59.95,0.17
2023,11,8,22,30,792,70,792,356,25.6,68.83,0.17
2023,11,8,23,30,582,50,582,159,22.8,79.23,0.17
2023,11,9,0,30,50,6,50,6,19.5,90.18,0.17
2023,11,9,1,30,0,0,0,0,18,102.79,0.17
2023,11,9,2,30,0,0,0,0,17.5,115.18,0.17
2023,11,9,3,30,0,0,0,0,17.2,127.69,0.17
