Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,DHI,DNI,GHI,Solar Zenith Angle
2023,10,28,17,30,23.8,125,15,125,18,88.47
2023,10,28,18,30,21.6,0,0,0,0,100.98
2023,10,28,19,30,20.5,0,0,0,0,113.45
2023,10,28,20,30,19.5,0,0,0,0,125.94
2023,10,28,21,30,18.5,0,0,0,0,138.12
2023,10,28,22,30,17.7,0,0,0,0,149.32
2023,10,28,23,30,17,0,0,0,0,157.76
2023,10,29,0,30,16.6,0,0,0,0,159.52
2023,10,29,1,30,16.2,0,0,0,0,153.23
2023,10,29,2,30,15.8,0,0,0,0,142.82
2023,10,29,3,30,15.200000000000001,0,0,0,0,130.93
2023,10,29,4,30,14.4,0,0,0,0,118.53
2023,10,29,5,30,13.600000000000001,0,0,0,0,106.04
2023,10,29,6,30,13.700000000000001,0,0,0,0,93.72
2023,10,29,7,30,15.600000000000001,498,41,498,113,81.73
2023,10,29,8,30,19,759,64,759,316,70.64
2023,10,29,9,30,22.400000000000002,877,77,877,505,60.77
2023,10,29,10,30,24.8,933,84,933,647,52.89
2023,10,29,11,30,26.1,963,88,963,732,48.04
2023,10,29,12,30,26.8,969,89,969,747,47.2
2023,10,29,13,30,27,956,86,956,693,50.56
2023,10,29,14,30,26.700000000000003,924,79,924,577,57.38
2023,10,29,15,30,25.900000000000002,846,68,846,404,66.58
2023,10,29,16,30,23.6,671,50,671,198,77.27
2023,10,29,17,30,20.5,154,15,154,19,88.65
2023,10,29,18,30,19,0,0,0,0,101.17
2023,10,29,19,30,17.7,0,0,0,0,113.64
2023,10,29,20,30,16.400000000000002,0,0,0,0,126.13000000000001
2023,10,29,21,30,15.600000000000001,0,0,0,0,138.32
2023,10,29,22,30,14.9,0,0,0,0,149.56
2023,10,29,23,30,14.4,0,0,0,0,158.07
2023,10,30,0,30,13.9,0,0,0,0,159.84
2023,10,30,1,30,13.4,0,0,0,0,153.48
2023,10,30,2,30,13.100000000000001,0,0,0,0,143.02
2023,10,30,3,30,12.8,0,0,0,0,131.1
2023,10,30,4,30,12.5,0,0,0,0,118.68
2023,10,30,5,30,12.3,0,0,0,0,106.2
2023,10,30,6,30,12.5,0,0,0,0,93.89
2023,10,30,7,30,14.4,518,40,518,113,81.91
2023,10,30,8,30,17.900000000000002,759,64,759,313,70.86
2023,10,30,9,30,21.200000000000003,864,79,864,498,61.02
2023,10,30,10,30,23.700000000000003,928,85,928,641,53.17
2023,10,30,11,30,25.6,965,83,965,724,48.36
2023,10,30,12,30,26.900000000000002,969,83,969,737,47.53
2023,10,30,13,30,27.6,946,84,946,681,50.870000000000005
2023,10,30,14,30,27.700000000000003,895,81,895,560,57.660000000000004
2023,10,30,15,30,27.200000000000003,815,69,815,390,66.83
2023,10,30,16,30,25.3,639,52,639,190,77.49
2023,10,30,17,30,22.900000000000002,137,14,137,17,88.83
2023,10,30,18,30,20.700000000000003,0,0,0,0,101.36
2023,10,30,19,30,18.5,0,0,0,0,113.81
2023,10,30,20,30,16.7,0,0,0,0,126.31
2023,10,30,21,30,15.600000000000001,0,0,0,0,138.52
2023,10,30,22,30,14.8,0,0,0,0,149.8
2023,10,30,23,30,14.100000000000001,0,0,0,0,158.37
2023,10,31,0,30,13.3,0,0,0,0,160.16
2023,10,31,1,30,12.600000000000001,0,0,0,0,153.73
2023,10,31,2,30,12.100000000000001,0,0,0,0,143.21
2023,10,31,3,30,11.8,0,0,0,0,131.26
2023,10,31,4,30,11.600000000000001,0,0,0,0,118.84
2023,10,31,5,30,11.5,0,0,0,0,106.35000000000001
2023,10,31,6,30,12,0,0,0,0,94.06
2023,10,31,7,30,14,557,36,557,113,82.10000000000001
2023,10,31,8,30,17.6,808,57,808,319,71.07000000000001
2023,10,31,9,30,21.3,913,67,913,506,61.26
2023,10,31,10,30,24.1,960,75,960,647,53.46
2023,10,31,11,30,26.1,977,82,977,727,48.68
2023,10,31,12,30,27.5,979,83,979,740,47.85
2023,10,31,13,30,28.200000000000003,962,81,962,684,51.18
2023,10,31,14,30,28.400000000000002,919,76,919,564,57.93
2023,10,31,15,30,27.8,834,67,834,392,67.07000000000001
2023,10,31,16,30,25,648,50,648,188,77.7
2023,10,31,17,30,21.400000000000002,114,12,114,14,89
2023,10,31,18,30,19.400000000000002,0,0,0,0,101.54
2023,10,31,19,30,18.2,0,0,0,0,113.99000000000001
2023,10,31,20,30,17.1,0,0,0,0,126.49000000000001
2023,10,31,21,30,16.2,0,0,0,0,138.72
2023,10,31,22,30,15.4,0,0,0,0,150.04
2023,10,31,23,30,14.8,0,0,0,0,158.67000000000002
2023,11,1,0,30,14.200000000000001,0,0,0,0,160.47
2023,11,1,1,30,13.700000000000001,0,0,0,0,153.97
2023,11,1,2,30,13.3,0,0,0,0,143.4
2023,11,1,3,30,13,0,0,0,0,131.42000000000002
2023,11,1,4,30,12.8,0,0,0,0,119
2023,11,1,5,30,12.600000000000001,0,0,0,0,106.51
2023,11,1,6,30,12.9,0,0,0,0,94.23
2023,11,1,7,30,15.5,524,55,311,97,82.28
2023,11,1,8,30,19.200000000000003,784,61,784,312,71.29
2023,11,1,9,30,22.1,894,73,894,499,61.51
2023,11,1,10,30,24.6,953,78,953,642,53.74
2023,11,1,11,30,26.6,984,78,984,724,48.99
2023,11,1,12,30,28.1,987,80,987,738,48.17
2023,11,1,13,30,28.8,955,82,955,677,51.480000000000004
2023,11,1,14,30,28.900000000000002,900,82,900,556,58.2
2023,11,1,15,30,28.200000000000003,818,70,818,386,67.31
2023,11,1,16,30,26.1,635,63,570,182,77.91
2023,11,1,17,30,23.900000000000002,109,9,8,9,89.18
2023,11,1,18,30,22.700000000000003,0,0,0,0,101.71000000000001
2023,11,1,19,30,21.200000000000003,0,0,0,0,114.16
2023,11,1,20,30,19.3,0,0,0,0,126.66
2023,11,1,21,30,17.7,0,0,0,0,138.9
2023,11,1,22,30,16.6,0,0,0,0,150.26
2023,11,1,23,30,15.8,0,0,0,0,158.96
2023,11,2,0,30,15.100000000000001,0,0,0,0,160.79
2023,11,2,1,30,14.4,0,0,0,0,154.21
2023,11,2,2,30,13.9,0,0,0,0,143.59
2023,11,2,3,30,13.5,0,0,0,0,131.59
2023,11,2,4,30,13.100000000000001,0,0,0,0,119.15
2023,11,2,5,30,12.9,0,0,0,0,106.67
2023,11,2,6,30,13.200000000000001,0,0,0,0,94.4
2023,11,2,7,30,16.1,469,40,469,101,82.47
2023,11,2,8,30,20.3,741,66,741,301,71.5
2023,11,2,9,30,23.900000000000002,857,80,857,486,61.76
2023,11,2,10,30,26.700000000000003,930,84,930,630,54.03
2023,11,2,11,30,28.6,975,78,975,714,49.300000000000004
2023,11,2,12,30,29.700000000000003,980,79,980,728,48.49
2023,11,2,13,30,30.3,944,84,944,668,51.78
2023,11,2,14,30,30.3,874,87,874,544,58.47
2023,11,2,15,30,29.5,787,74,787,375,67.54
2023,11,2,16,30,26.700000000000003,597,53,597,176,78.12
2023,11,2,17,30,23.3,92,11,92,12,89.34
2023,11,2,18,30,21.700000000000003,0,0,0,0,101.88
2023,11,2,19,30,20.700000000000003,0,0,0,0,114.32000000000001
2023,11,2,20,30,19.6,0,0,0,0,126.82000000000001
2023,11,2,21,30,18.7,0,0,0,0,139.08
2023,11,2,22,30,18,0,0,0,0,150.48
2023,11,2,23,30,17.5,0,0,0,0,159.25
2023,11,3,0,30,16.7,0,0,0,0,161.09
2023,11,3,1,30,15.9,0,0,0,0,154.45000000000002
2023,11,3,2,30,15,0,0,0,0,143.77
2023,11,3,3,30,14.3,0,0,0,0,131.75
2023,11,3,4,30,13.8,0,0,0,0,119.31
2023,11,3,5,30,13.4,0,0,0,0,106.83
2023,11,3,6,30,13.600000000000001,0,0,0,0,94.57000000000001
2023,11,3,7,30,16.6,476,38,476,99,82.66
2023,11,3,8,30,21,752,63,752,299,71.72
2023,11,3,9,30,24.700000000000003,869,77,869,485,62.01
2023,11,3,10,30,27.700000000000003,928,84,928,625,54.31
2023,11,3,11,30,29.700000000000003,956,87,956,706,49.61
2023,11,3,12,30,30.900000000000002,961,87,961,720,48.800000000000004
2023,11,3,13,30,31.3,935,88,935,663,52.07
2023,11,3,14,30,31.3,879,86,879,542,58.730000000000004
2023,11,3,15,30,30.400000000000002,789,74,789,372,67.77
2023,11,3,16,30,27.3,593,52,593,172,78.32000000000001
2023,11,3,17,30,23.700000000000003,85,10,85,11,89.49
2023,11,3,18,30,22.1,0,0,0,0,102.05
2023,11,3,19,30,21.1,0,0,0,0,114.48
2023,11,3,20,30,20.1,0,0,0,0,126.98
2023,11,3,21,30,19.3,0,0,0,0,139.26
2023,11,3,22,30,18.900000000000002,0,0,0,0,150.69
2023,11,3,23,30,19,0,0,0,0,159.53
2023,11,4,0,30,18.8,0,0,0,0,161.4
2023,11,4,1,30,18.1,0,0,0,0,154.69
2023,11,4,2,30,16.8,0,0,0,0,143.96
2023,11,4,3,30,15.5,0,0,0,0,131.92000000000002
2023,11,4,4,30,14.5,0,0,0,0,119.47
2023,11,4,5,30,13.9,0,0,0,0,106.99000000000001
2023,11,4,6,30,14,0,0,0,0,94.74
2023,11,4,7,30,17,411,42,411,93,82.85000000000001
2023,11,4,8,30,21.3,701,73,701,290,71.93
2023,11,4,9,30,24.900000000000002,829,89,829,475,62.25
2023,11,4,10,30,28.3,893,97,893,615,54.58
2023,11,4,11,30,30.8,922,102,922,696,49.910000000000004
2023,11,4,12,30,32.4,927,103,927,710,49.11
2023,11,4,13,30,33.1,894,105,894,651,52.36
2023,11,4,14,30,33,826,103,826,529,58.99
2023,11,4,15,30,31.8,730,86,730,360,67.99
2023,11,4,16,30,28.1,525,59,525,164,78.51
2023,11,4,17,30,24.5,63,9,63,9,89.65
2023,11,4,18,30,23.5,0,0,0,0,102.21000000000001
2023,11,4,19,30,22.6,0,0,0,0,114.63
2023,11,4,20,30,21.1,0,0,0,0,127.13000000000001
2023,11,4,21,30,19.700000000000003,0,0,0,0,139.43
2023,11,4,22,30,18.900000000000002,0,0,0,0,150.9
2023,11,4,23,30,18.400000000000002,0,0,0,0,159.8
2023,11,5,0,30,17.900000000000002,0,0,0,0,161.70000000000002
2023,11,5,1,30,17.400000000000002,0,0,0,0,154.92000000000002
2023,11,5,2,30,16.900000000000002,0,0,0,0,144.14000000000001
2023,11,5,3,30,16.400000000000002,0,0,0,0,132.08
2023,11,5,4,30,16,0,0,0,0,119.62
2023,11,5,5,30,15.8,0,0,0,0,107.16
2023,11,5,6,30,16.1,0,0,0,0,94.92
2023,11,5,7,30,19,432,38,432,90,83.04
2023,11,5,8,30,23.3,718,63,718,283,72.15
2023,11,5,9,30,27,840,76,840,464,62.5
2023,11,5,10,30,30.1,894,84,894,599,54.86
2023,11,5,11,30,32.4,917,90,917,677,50.21
2023,11,5,12,30,33.7,922,90,922,690,49.410000000000004
2023,11,5,13,30,34.2,901,89,901,636,52.64
2023,11,5,14,30,34.1,854,83,854,520,59.24
2023,11,5,15,30,33.2,765,70,765,354,68.21000000000001
2023,11,5,16,30,31.1,574,50,574,162,78.7
2023,11,5,17,30,28.8,77,9,77,9,89.8
2023,11,5,18,30,27.3,0,0,0,0,102.36
2023,11,5,19,30,26.1,0,0,0,0,114.78
2023,11,5,20,30,25.400000000000002,0,0,0,0,127.28
2023,11,5,21,30,24.900000000000002,0,0,0,0,139.59
2023,11,5,22,30,24.3,0,0,0,0,151.1
2023,11,5,23,30,23.700000000000003,0,0,0,0,160.07
2023,11,6,0,30,23,0,0,0,0,162
2023,11,6,1,30,22.200000000000003,0,0,0,0,155.16
2023,11,6,2,30,21.400000000000002,0,0,0,0,144.33
2023,11,6,3,30,20.400000000000002,0,0,0,0,132.24
2023,11,6,4,30,19.400000000000002,0,0,0,0,119.78
2023,11,6,5,30,18.6,0,0,0,0,107.32000000000001
2023,11,6,6,30,18.1,0,0,0,0,95.09
2023,11,6,7,30,20.1,462,33,462,88,83.22
2023,11,6,8,30,23.6,741,55,741,280,72.36
2023,11,6,9,30,27.200000000000003,859,67,859,460,62.74
2023,11,6,10,30,30.400000000000002,920,71,920,597,55.13
2023,11,6,11,30,32.300000000000004,950,73,950,677,50.5
2023,11,6,12,30,33.300000000000004,956,74,956,692,49.71
2023,11,6,13,30,33.800000000000004,931,76,931,637,52.92
2023,11,6,14,30,33.7,874,75,874,519,59.480000000000004
2023,11,6,15,30,32.800000000000004,779,66,779,353,68.42
2023,11,6,16,30,30.5,575,48,575,159,78.88
2023,11,6,17,30,28.3,56,7,56,7,89.94
2023,11,6,18,30,27.200000000000003,0,0,0,0,102.51
2023,11,6,19,30,26.200000000000003,0,0,0,0,114.92
2023,11,6,20,30,24.8,0,0,0,0,127.42
2023,11,6,21,30,23.400000000000002,0,0,0,0,139.74
2023,11,6,22,30,22.1,0,0,0,0,151.29
2023,11,6,23,30,20.900000000000002,0,0,0,0,160.33
2023,11,7,0,30,19.8,0,0,0,0,162.29
2023,11,7,1,30,18.6,0,0,0,0,155.38
2023,11,7,2,30,17.6,0,0,0,0,144.51
2023,11,7,3,30,16.900000000000002,0,0,0,0,132.4
2023,11,7,4,30,16.3,0,0,0,0,119.94
2023,11,7,5,30,16,0,0,0,0,107.48
2023,11,7,6,30,16.2,0,0,0,0,95.26
2023,11,7,7,30,18.8,466,34,466,87,83.41
2023,11,7,8,30,22.900000000000002,752,56,752,281,72.57000000000001
2023,11,7,9,30,25.900000000000002,869,67,869,462,62.980000000000004
2023,11,7,10,30,28.5,927,74,927,600,55.410000000000004
2023,11,7,11,30,30.3,955,75,955,679,50.800000000000004
2023,11,7,12,30,31.400000000000002,961,77,961,695,50
2023,11,7,13,30,31.8,942,77,942,641,53.19
2023,11,7,14,30,31.6,896,72,896,524,59.72
2023,11,7,15,30,30.8,807,63,807,357,68.63
2023,11,7,16,30,27.700000000000003,609,45,609,161,79.06
2023,11,7,17,30,23.8,62,7,62,7,90.07000000000001
2023,11,7,18,30,21.700000000000003,0,0,0,0,102.65
2023,11,7,19,30,20.400000000000002,0,0,0,0,115.05
2023,11,7,20,30,19.200000000000003,0,0,0,0,127.56
2023,11,7,21,30,18.3,0,0,0,0,139.89000000000001
2023,11,7,22,30,17.7,0,0,0,0,151.47
2023,11,7,23,30,17.3,0,0,0,0,160.59
2023,11,8,0,30,16.8,0,0,0,0,162.58
2023,11,8,1,30,16,0,0,0,0,155.61
2023,11,8,2,30,15.3,0,0,0,0,144.69
2023,11,8,3,30,14.8,0,0,0,0,132.57
2023,11,8,4,30,14.200000000000001,0,0,0,0,120.10000000000001
2023,11,8,5,30,13.700000000000001,0,0,0,0,107.64
2023,11,8,6,30,13.4,0,0,0,0,95.43
2023,11,8,7,30,15.3,404,36,404,81,83.60000000000001
2023,11,8,8,30,18.7,712,63,712,274,72.78
2023,11,8,9,30,21.8,843,77,843,457,63.22
2023,11,8,10,30,24.200000000000003,912,84,912,598,55.67
2023,11,8,11,30,25.700000000000003,949,84,949,680,51.09
2023,11,8,12,30,26.400000000000002,961,84,961,698,50.29
2023,11,8,13,30,26.700000000000003,938,84,938,642,53.46
2023,11,8,14,30,26.400000000000002,884,81,884,524,59.95
2023,11,8,15,30,25.6,792,70,792,356,68.83
2023,11,8,16,30,22.8,582,50,582,159,79.23
2023,11,8,17,30,19.5,50,6,50,6,90.18
2023,11,8,18,30,18,0,0,0,0,102.79
2023,11,8,19,30,17.5,0,0,0,0,115.18
2023,11,8,20,30,17.2,0,0,0,0,127.69
2023,11,8,21,30,16.5,0,0,0,0,140.03
2023,11,8,22,30,15.4,0,0,0,0,151.65
2023,11,8,23,30,14.100000000000001,0,0,0,0,160.84
2023,11,9,0,30,13.200000000000001,0,0,0,0,162.86
2023,11,9,1,30,12.700000000000001,0,0,0,0,155.84
2023,11,9,2,30,12.3,0,0,0,0,144.87
2023,11,9,3,30,12,0,0,0,0,132.73
2023,11,9,4,30,11.700000000000001,0,0,0,0,120.25
2023,11,9,5,30,11.5,0,0,0,0,107.8
2023,11,9,6,30,11.700000000000001,0,0,0,0,95.61
2023,11,9,7,30,13.5,427,36,427,82,83.78
2023,11,9,8,30,17,733,62,733,276,73
2023,11,9,9,30,20.700000000000003,856,76,856,458,63.46
2023,11,9,10,30,23.3,919,82,919,597,55.94
2023,11,9,11,30,24.700000000000003,949,86,949,678,51.370000000000005
2023,11,9,12,30,25.5,955,85,955,692,50.57
2023,11,9,13,30,25.900000000000002,940,82,940,638,53.72
2023,11,9,14,30,25.900000000000002,897,75,897,521,60.18
2023,11,9,15,30,25.200000000000003,803,64,803,352,69.02
2023,11,9,16,30,22.5,605,45,605,156,79.4
2023,11,9,17,30,19.1,61,7,61,6,90.89
2023,11,9,18,30,17.3,0,0,0,0,102.92
2023,11,9,19,30,16.400000000000002,0,0,0,0,115.3
2023,11,9,20,30,15.8,0,0,0,0,127.81
2023,11,9,21,30,15.5,0,0,0,0,140.17000000000002
2023,11,9,22,30,14.9,0,0,0,0,151.82
2023,11,9,23,30,14.100000000000001,0,0,0,0,161.08
2023,11,10,0,30,13.200000000000001,0,0,0,0,163.15
2023,11,10,1,30,12.5,0,0,0,0,156.06
2023,11,10,2,30,12,0,0,0,0,145.05
2023,11,10,3,30,11.600000000000001,0,0,0,0,132.89000000000001
2023,11,10,4,30,11.200000000000001,0,0,0,0,120.41
2023,11,10,5,30,10.8,0,0,0,0,107.96000000000001
2023,11,10,6,30,10.8,0,0,0,0,95.78
2023,11,10,7,30,12.9,455,32,455,80,83.97
2023,11,10,8,30,16.6,752,57,752,274,73.21000000000001
2023,11,10,9,30,20.1,869,70,869,455,63.7
2023,11,10,10,30,22.5,922,79,922,592,56.2
2023,11,10,11,30,23.900000000000002,944,84,944,670,51.65
2023,11,10,12,30,24.8,948,85,948,684,50.85
2023,11,10,13,30,25.200000000000003,936,82,936,632,53.980000000000004
2023,11,10,14,30,25.200000000000003,891,76,891,516,60.410000000000004
2023,11,10,15,30,24.6,795,66,795,348,69.21000000000001
2023,11,10,16,30,22.3,573,47,573,151,79.56
2023,11,10,17,30,19.400000000000002,46,4,0,4,91.03
2023,11,10,18,30,18,0,0,0,0,103.05
2023,11,10,19,30,17.3,0,0,0,0,115.42
2023,11,10,20,30,16.400000000000002,0,0,0,0,127.93
2023,11,10,21,30,15.600000000000001,0,0,0,0,140.3
2023,11,10,22,30,15.200000000000001,0,0,0,0,151.98
2023,11,10,23,30,14.8,0,0,0,0,161.31
2023,11,11,0,30,14,0,0,0,0,163.42000000000002
2023,11,11,1,30,13.200000000000001,0,0,0,0,156.28
2023,11,11,2,30,12.9,0,0,0,0,145.23
2023,11,11,3,30,12.8,0,0,0,0,133.05
2023,11,11,4,30,12.600000000000001,0,0,0,0,120.57000000000001
2023,11,11,5,30,12.4,0,0,0,0,108.13
2023,11,11,6,30,12.600000000000001,0,0,0,0,95.96000000000001
2023,11,11,7,30,15,368,35,368,72,84.16
2023,11,11,8,30,18.8,681,63,681,257,73.42
2023,11,11,9,30,21.700000000000003,813,78,813,435,63.93
2023,11,11,10,30,23.8,884,83,884,571,56.47
2023,11,11,11,30,25.3,926,83,926,654,51.93
2023,11,11,12,30,26.400000000000002,933,82,933,668,51.13
2023,11,11,13,30,27,916,82,916,617,54.230000000000004
2023,11,11,14,30,27.1,869,76,869,502,60.63
2023,11,11,15,30,26.5,786,63,786,340,69.4
2023,11,11,16,30,24.200000000000003,589,44,589,149,79.72
2023,11,11,17,30,21.5,55,6,55,5,91.17
2023,11,11,18,30,20.400000000000002,0,0,0,0,103.17
2023,11,11,19,30,19.8,0,0,0,0,115.53
2023,11,11,20,30,18.5,0,0,0,0,128.04
2023,11,11,21,30,16.6,0,0,0,0,140.42000000000002
2023,11,11,22,30,15.3,0,0,0,0,152.14000000000001
2023,11,11,23,30,14.8,0,0,0,0,161.54
2023,11,12,0,30,14.5,0,0,0,0,163.70000000000002
2023,11,12,1,30,14.200000000000001,0,0,0,0,156.49
2023,11,12,2,30,14,0,0,0,0,145.4
2023,11,12,3,30,13.8,0,0,0,0,133.21
2023,11,12,4,30,13.700000000000001,0,0,0,0,120.73
2023,11,12,5,30,13.5,0,0,0,0,108.29
2023,11,12,6,30,13.8,0,0,0,0,96.13
2023,11,12,7,30,16.2,413,31,413,72,84.34
2023,11,12,8,30,20.1,724,56,724,260,73.63
2023,11,12,9,30,23.1,851,68,851,439,64.17
2023,11,12,10,30,25.200000000000003,917,75,917,578,56.72
2023,11,12,11,30,26.900000000000002,946,78,946,658,52.2
2023,11,12,12,30,28.1,952,78,952,672,51.39
2023,11,12,13,30,28.8,933,76,933,618,54.47
2023,11,12,14,30,28.900000000000002,890,71,890,505,60.84
2023,11,12,15,30,28.200000000000003,803,61,803,341,69.58
2023,11,12,16,30,25.700000000000003,602,42,602,148,79.87
2023,11,12,17,30,22.900000000000002,50,6,50,5,91.3
2023,11,12,18,30,21,0,0,0,0,103.28
2023,11,12,19,30,19.5,0,0,0,0,115.64
2023,11,12,20,30,18.900000000000002,0,0,0,0,128.14000000000001
2023,11,12,21,30,18.8,0,0,0,0,140.53
2023,11,12,22,30,18.400000000000002,0,0,0,0,152.29
2023,11,12,23,30,17.6,0,0,0,0,161.76
2023,11,13,0,30,17,0,0,0,0,163.97
2023,11,13,1,30,16.6,0,0,0,0,156.71
2023,11,13,2,30,16.5,0,0,0,0,145.58
2023,11,13,3,30,16.5,0,0,0,0,133.37
2023,11,13,4,30,16.5,0,0,0,0,120.88
2023,11,13,5,30,16.400000000000002,0,0,0,0,108.45
2023,11,13,6,30,16.6,0,0,0,0,96.3
2023,11,13,7,30,18.6,392,31,392,68,84.53
2023,11,13,8,30,21.8,703,56,703,252,73.84
2023,11,13,9,30,24.700000000000003,829,70,829,428,64.4
2023,11,13,10,30,27.200000000000003,895,76,895,564,56.980000000000004
2023,11,13,11,30,29,929,77,929,643,52.47
2023,11,13,12,30,30.1,934,77,934,656,51.660000000000004
2023,11,13,13,30,30.6,905,79,905,602,54.71
2023,11,13,14,30,30.5,842,85,821,483,61.04
2023,11,13,15,30,29.700000000000003,749,83,673,316,69.75
2023,11,13,16,30,27.6,542,64,365,127,80.02
2023,11,13,17,30,25.6,25,2,12,2,91.42
2023,11,13,18,30,24.1,0,0,0,0,103.39
2023,11,13,19,30,22.5,0,0,0,0,115.74000000000001
2023,11,13,20,30,21.400000000000002,0,0,0,0,128.24
2023,11,13,21,30,21.1,0,0,0,0,140.64000000000001
2023,11,13,22,30,21,0,0,0,0,152.42000000000002
2023,11,13,23,30,21,0,0,0,0,161.98
2023,11,14,0,30,20.6,0,0,0,0,164.23
2023,11,14,1,30,20,0,0,0,0,156.92000000000002
2023,11,14,2,30,19.200000000000003,0,0,0,0,145.75
2023,11,14,3,30,18.6,0,0,0,0,133.53
2023,11,14,4,30,18.6,0,0,0,0,121.04
2023,11,14,5,30,18.8,0,0,0,0,108.61
2023,11,14,6,30,18.5,0,0,0,0,96.48
2023,11,14,7,30,19.900000000000002,366,43,8,44,84.72
2023,11,14,8,30,22.8,684,57,684,245,74.05
2023,11,14,9,30,25.200000000000003,809,71,809,418,64.63
2023,11,14,10,30,27,877,77,877,552,57.230000000000004
2023,11,14,11,30,28.1,913,111,837,618,52.730000000000004
2023,11,14,12,30,28.900000000000002,916,157,723,603,51.910000000000004
2023,11,14,13,30,29.6,888,128,761,565,54.94
2023,11,14,14,30,29.8,828,100,764,467,61.25
2023,11,14,15,30,29.200000000000003,730,155,234,235,69.92
2023,11,14,16,30,27.3,511,74,145,99,80.15
2023,11,14,17,30,25.5,20,2,0,2,91.54
2023,11,14,18,30,25.200000000000003,0,0,0,0,103.5
2023,11,14,19,30,25.1,0,0,0,0,115.83
2023,11,14,20,30,24.6,0,0,0,0,128.33
2023,11,14,21,30,23.3,0,0,0,0,140.74
2023,11,14,22,30,21.700000000000003,0,0,0,0,152.56
2023,11,14,23,30,20.200000000000003,0,0,0,0,162.18
2023,11,15,0,30,19.400000000000002,0,0,0,0,164.49
2023,11,15,1,30,18.900000000000002,0,0,0,0,157.13
2023,11,15,2,30,18.7,0,0,0,0,145.93
2023,11,15,3,30,18.5,0,0,0,0,133.69
2023,11,15,4,30,18.400000000000002,0,0,0,0,121.2
2023,11,15,5,30,18.5,0,0,0,0,108.78
2023,11,15,6,30,18.7,0,0,0,0,96.65
2023,11,15,7,30,20,301,40,9,41,84.9
2023,11,15,8,30,22.400000000000002,631,103,35,113,74.25
2023,11,15,9,30,25,774,204,192,286,64.86
2023,11,15,10,30,27.5,849,247,83,292,57.480000000000004
2023,11,15,11,30,29.3,884,281,178,388,52.99
2023,11,15,12,30,30.3,891,251,389,490,52.17
2023,11,15,13,30,30.1,879,224,420,464,55.17
2023,11,15,14,30,29,844,233,223,340,61.44
2023,11,15,15,30,27.3,752,145,376,273,70.08
2023,11,15,16,30,25.3,539,63,109,81,80.29
2023,11,15,17,30,23.700000000000003,24,1,0,1,91.66
2023,11,15,18,30,22.8,0,0,0,0,103.59
2023,11,15,19,30,22.3,0,0,0,0,115.92
2023,11,15,20,30,22.1,0,0,0,0,128.42000000000002
2023,11,15,21,30,21.6,0,0,0,0,140.84
2023,11,15,22,30,20.700000000000003,0,0,0,0,152.68
2023,11,15,23,30,19.6,0,0,0,0,162.38
2023,11,16,0,30,18.900000000000002,0,0,0,0,164.75
2023,11,16,1,30,18.900000000000002,0,0,0,0,157.34
2023,11,16,2,30,18.900000000000002,0,0,0,0,146.1
2023,11,16,3,30,18.7,0,0,0,0,133.84
2023,11,16,4,30,18.6,0,0,0,0,121.35000000000001
2023,11,16,5,30,19,0,0,0,0,108.94
2023,11,16,6,30,19.6,0,0,0,0,96.82000000000001
2023,11,16,7,30,20.400000000000002,333,21,0,21,85.08
2023,11,16,8,30,21.400000000000002,660,78,10,81,74.46000000000001
2023,11,16,9,30,22.6,795,179,49,200,65.09
2023,11,16,10,30,23.900000000000002,860,210,29,225,57.72
2023,11,16,11,30,25.200000000000003,893,253,62,290,53.25
2023,11,16,12,30,26.200000000000003,898,274,152,367,52.410000000000004
2023,11,16,13,30,26.700000000000003,877,256,98,312,55.39
2023,11,16,14,30,26.3,826,219,70,252,61.63
2023,11,16,15,30,25.400000000000002,729,110,9,113,70.24
2023,11,16,16,30,23.900000000000002,518,47,26,51,80.42
2023,11,16,17,30,22.700000000000003,21,1,0,1,91.76
2023,11,16,18,30,22,0,0,0,0,103.69
2023,11,16,19,30,21.200000000000003,0,0,0,0,116
2023,11,16,20,30,20.200000000000003,0,0,0,0,128.5
2023,11,16,21,30,19.200000000000003,0,0,0,0,140.92000000000002
2023,11,16,22,30,18.2,0,0,0,0,152.8
