Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1291390,-,-,-,41.89,-72.54,-5,69,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Surface Albedo,Wind Direction,Wind Speed
2016,9,23,16,30,27.1,432,68,166,0.16,172,0.1
2016,9,23,17,30,24.200000000000003,63,15,17,0.16,31,0.1
2016,9,23,18,30,21.5,0,0,0,0.16,30,0
2016,9,23,19,30,19.1,0,0,0,0.16,29,0
2016,9,23,20,30,17.2,0,0,0,0.16,30,0
2016,9,23,21,30,15.8,0,0,0,0.16,29,0
2016,9,23,22,30,14.9,0,0,0,0.16,24,0
2016,9,23,23,30,14.3,0,0,0,0.16,21,0
2016,9,24,0,30,13.700000000000001,0,0,0,0.16,22,0
2016,9,24,1,30,13.3,0,0,0,0.16,25,0
2016,9,24,2,30,12.8,0,0,0,0.16,26,0
2016,9,24,3,30,12.5,0,0,0,0.16,25,0
2016,9,24,4,30,12.100000000000001,0,0,0,0.16,16,0
2016,9,24,5,30,11.9,0,0,0,0.16,5,0
2016,9,24,6,30,12.4,468,40,109,0.16,4,0
2016,9,24,7,30,13.9,730,59,300,0.16,8,0
2016,9,24,8,30,16,853,69,486,0.16,183,0
2016,9,24,9,30,17.8,917,73,638,0.16,355,0
2016,9,24,10,30,19,950,75,738,0.16,349,0
2016,9,24,11,30,19.900000000000002,964,74,781,0.16,345,0
2016,9,24,12,30,20.400000000000002,961,72,763,0.16,343,0
2016,9,24,13,30,20.5,942,69,684,0.16,341,0
2016,9,24,14,30,20.1,900,64,553,0.16,341,0
2016,9,24,15,30,19.400000000000002,822,56,381,0.16,340,0
2016,9,24,16,30,17.7,662,43,189,0.16,339,0
2016,9,24,17,30,15.200000000000001,235,14,21,0.16,341,0
2016,9,24,18,30,13.4,0,0,0,0.16,344,0
2016,9,24,19,30,12.5,0,0,0,0.16,345,0
2016,9,24,20,30,11.600000000000001,0,0,0,0.16,343,0
2016,9,24,21,30,10.700000000000001,0,0,0,0.16,337,0
2016,9,24,22,30,10.100000000000001,0,0,0,0.16,332,0
2016,9,24,23,30,9.8,0,0,0,0.16,331,0
2016,9,25,0,30,9.600000000000001,0,0,0,0.16,332,0
2016,9,25,1,30,9,0,0,0,0.16,332,0
2016,9,25,2,30,8.3,0,0,0,0.16,333,0
2016,9,25,3,30,7.6000000000000005,0,0,0,0.16,330,0
2016,9,25,4,30,6.9,0,0,0,0.16,325,0
2016,9,25,5,30,7.1000000000000005,0,0,0,0.16,320,0
2016,9,25,6,30,9.200000000000001,579,31,115,0.16,328,0
2016,9,25,7,30,11.9,798,47,308,0.16,341,0
2016,9,25,8,30,14.100000000000001,896,56,491,0.16,341,0
2016,9,25,9,30,15.9,948,61,641,0.16,337,0
2016,9,25,10,30,17.400000000000002,975,63,741,0.16,334,0
2016,9,25,11,30,18.5,990,65,787,0.16,332,0
2016,9,25,12,30,19.200000000000003,986,64,767,0.16,330,0
2016,9,25,13,30,19.5,966,62,688,0.16,330,0
2016,9,25,14,30,19.400000000000002,926,57,555,0.16,332,0
2016,9,25,15,30,18.6,851,50,382,0.16,334,0
2016,9,25,16,30,16.5,699,37,187,0.16,336,0
2016,9,25,17,30,13.200000000000001,274,12,19,0.16,337,0
2016,9,25,18,30,11.100000000000001,0,0,0,0.16,340,0
2016,9,25,19,30,10.200000000000001,0,0,0,0.16,345,0
2016,9,25,20,30,9.5,0,0,0,0.16,353,0
2016,9,25,21,30,8.8,0,0,0,0.16,182,0
2016,9,25,22,30,8.1,0,0,0,0.16,14,0
2016,9,25,23,30,7.6000000000000005,0,0,0,0.16,24,0
2016,9,26,0,30,7,0,0,0,0.16,32,0
2016,9,26,1,30,6.5,0,0,0,0.16,37,0.1
2016,9,26,2,30,6,0,0,0,0.16,37,0.2
2016,9,26,3,30,5.5,0,0,0,0.16,34,0.4
2016,9,26,4,30,5.2,0,0,0,0.16,33,0.5
2016,9,26,5,30,5.9,0,0,0,0.16,35,0.30000000000000004
2016,9,26,6,30,8.6,569,32,112,0.16,44,0.1
2016,9,26,7,30,12.5,792,50,305,0.16,78,0
2016,9,26,8,30,15.9,894,59,490,0.16,154,0
2016,9,26,9,30,18,940,66,637,0.16,201,0
2016,9,26,10,30,19.5,960,72,735,0.16,198,0
2016,9,26,11,30,20.5,961,74,771,0.16,197,0
2016,9,26,12,30,21.200000000000003,562,223,621,0.16,196,0
2016,9,26,13,30,21.3,583,185,560,0.16,196,0
2016,9,26,14,30,20.8,491,180,441,0.16,194,0
2016,9,26,15,30,19.8,108,210,251,0.16,189,0
2016,9,26,16,30,18.3,36,98,106,0.16,182,0
2016,9,26,17,30,16.6,0,6,6,0.16,175,0
2016,9,26,18,30,15.200000000000001,0,0,0,0.16,171,0
2016,9,26,19,30,14.4,0,0,0,0.16,171,0
2016,9,26,20,30,13.9,0,0,0,0.16,174,0
2016,9,26,21,30,13.700000000000001,0,0,0,0.16,178,0
2016,9,26,22,30,13.8,0,0,0,0.16,182,0
2016,9,26,23,30,14.3,0,0,0,0.16,185,0
2016,9,27,0,30,14.9,0,0,0,0.16,190,0
2016,9,27,1,30,15.100000000000001,0,0,0,0.16,197,0
2016,9,27,2,30,15.3,0,0,0,0.16,199,0
2016,9,27,3,30,15.5,0,0,0,0.16,211,0
2016,9,27,4,30,15.5,0,0,0,0.16,236,0.2
2016,9,27,5,30,15.600000000000001,0,0,0,0.16,254,0.30000000000000004
2016,9,27,6,30,16.2,0,24,24,0.16,228,0.2
2016,9,27,7,30,17.400000000000002,58,152,171,0.16,262,0
2016,9,27,8,30,18.900000000000002,25,200,212,0.16,335,0
2016,9,27,9,30,20.400000000000002,215,298,428,0.16,342,0
2016,9,27,10,30,21.700000000000003,295,326,528,0.16,337,0
2016,9,27,11,30,22.700000000000003,351,326,579,0.16,303,0
2016,9,27,12,30,23.400000000000002,436,284,591,0.16,244,0
2016,9,27,13,30,23.700000000000003,317,283,485,0.16,206,0
2016,9,27,14,30,23.400000000000002,311,221,386,0.16,193,0
2016,9,27,15,30,22.400000000000002,404,139,292,0.16,183,0
2016,9,27,16,30,20,563,48,163,0.16,173,0.2
2016,9,27,17,30,17.3,122,10,12,0.16,167,0.30000000000000004
2016,9,27,18,30,15.8,0,0,0,0.16,168,0.2
2016,9,27,19,30,15,0,0,0,0.16,175,0.1
2016,9,27,20,30,14.3,0,0,0,0.16,187,0.2
2016,9,27,21,30,14.100000000000001,0,0,0,0.16,199,0.5
2016,9,27,22,30,14.600000000000001,0,0,0,0.16,212,0.6000000000000001
2016,9,27,23,30,14.8,0,0,0,0.16,121,0.5
2016,9,28,0,30,13.600000000000001,0,0,0,0.16,30,0.5
2016,9,28,1,30,12.200000000000001,0,0,0,0.16,41,0.4
2016,9,28,2,30,11.9,0,0,0,0.16,53,0.1
2016,9,28,3,30,12.200000000000001,0,0,0,0.16,66,0
2016,9,28,4,30,12.100000000000001,0,0,0,0.16,67,0
2016,9,28,5,30,12.4,0,0,0,0.16,61,0
2016,9,28,6,30,13.9,11,56,57,0.16,56,0
2016,9,28,7,30,15.9,17,158,164,0.16,62,0
2016,9,28,8,30,17.5,12,208,214,0.16,67,0
2016,9,28,9,30,18.8,70,323,365,0.16,67,0
2016,9,28,10,30,19.5,17,248,259,0.16,64,0
2016,9,28,11,30,19.700000000000003,7,226,231,0.16,61,0
2016,9,28,12,30,19.400000000000002,65,297,343,0.16,59,0
2016,9,28,13,30,18.5,131,305,387,0.16,58,0
2016,9,28,14,30,17.400000000000002,1,102,102,0.16,58,0
2016,9,28,15,30,16.3,1,62,62,0.16,56,0
2016,9,28,16,30,15.200000000000001,1,39,40,0.16,54,0
2016,9,28,17,30,14.3,0,0,0,0.16,53,0
2016,9,28,18,30,13.600000000000001,0,0,0,0.16,53,0
2016,9,28,19,30,13.100000000000001,0,0,0,0.16,49,0
2016,9,28,20,30,12.700000000000001,0,0,0,0.16,46,0
2016,9,28,21,30,12.5,0,0,0,0.16,46,0
2016,9,28,22,30,12.600000000000001,0,0,0,0.16,47,0
2016,9,28,23,30,12.700000000000001,0,0,0,0.16,49,0
2016,9,29,0,30,12.700000000000001,0,0,0,0.16,50,0
2016,9,29,1,30,12.8,0,0,0,0.16,48,0
2016,9,29,2,30,12.8,0,0,0,0.16,42,0
2016,9,29,3,30,12.700000000000001,0,0,0,0.16,40,0
2016,9,29,4,30,12.600000000000001,0,0,0,0.16,41,0
2016,9,29,5,30,12.5,0,0,0,0.16,43,0
2016,9,29,6,30,12.9,374,39,88,0.16,48,0
2016,9,29,7,30,13.8,24,119,126,0.16,54,0
2016,9,29,8,30,15,758,84,441,0.16,58,0
2016,9,29,9,30,16.1,820,95,584,0.16,62,0
2016,9,29,10,30,16.900000000000002,598,181,586,0.16,64,0
2016,9,29,11,30,17.6,859,106,717,0.16,66,0
2016,9,29,12,30,18.3,502,224,573,0.16,66,0
2016,9,29,13,30,18.6,527,180,511,0.16,66,0
2016,9,29,14,30,18.3,802,80,494,0.16,66,0
2016,9,29,15,30,17.5,711,67,329,0.16,67,0
2016,9,29,16,30,16.3,2,74,75,0.16,69,0
2016,9,29,17,30,14.9,0,0,0,0.16,71,0
2016,9,29,18,30,13.700000000000001,0,0,0,0.16,71,0
2016,9,29,19,30,12.700000000000001,0,0,0,0.16,68,0
2016,9,29,20,30,11.9,0,0,0,0.16,64,0
2016,9,29,21,30,11.4,0,0,0,0.16,60,0
2016,9,29,22,30,11.3,0,0,0,0.16,57,0
2016,9,29,23,30,11.3,0,0,0,0.16,57,0
2016,9,30,0,30,11.4,0,0,0,0.16,58,0
2016,9,30,1,30,11.4,0,0,0,0.16,57,0
2016,9,30,2,30,11.4,0,0,0,0.16,56,0
2016,9,30,3,30,11.3,0,0,0,0.16,54,0
2016,9,30,4,30,11.3,0,0,0,0.16,52,0
2016,9,30,5,30,11.3,0,0,0,0.16,52,0
2016,9,30,6,30,11.9,0,43,43,0.16,53,0
2016,9,30,7,30,13,29,118,127,0.16,54,0
2016,9,30,8,30,14.200000000000001,188,209,296,0.16,57,0
2016,9,30,9,30,15.4,123,277,350,0.16,58,0
2016,9,30,10,30,16.400000000000002,123,309,392,0.16,60,0
2016,9,30,11,30,16.7,183,315,444,0.16,62,0
2016,9,30,12,30,16.6,82,316,372,0.16,63,0
2016,9,30,13,30,16.2,19,216,228,0.16,63,0
2016,9,30,14,30,15.5,0,10,10,0.16,63,0
2016,9,30,15,30,14.600000000000001,2,74,75,0.16,62,0
2016,9,30,16,30,13.5,0,15,15,0.16,59,0
2016,9,30,17,30,12.5,0,0,0,0.16,54,0
2016,9,30,18,30,11.700000000000001,0,0,0,0.16,50,0
2016,9,30,19,30,15.4,0,0,0,0.15,205,0
2016,9,30,20,30,14.9,0,0,0,0.15,203,0
2016,9,30,21,30,14.600000000000001,0,0,0,0.15,204,0
2016,9,30,22,30,14.5,0,0,0,0.15,205,0
2016,9,30,23,30,14.4,0,0,0,0.15,208,0
2020,10,1,0,30,14.100000000000001,0,0,0,0.15,209,0
2020,10,1,1,30,13.9,0,0,0,0.15,211,0
2020,10,1,2,30,13.600000000000001,0,0,0,0.15,211,0
2020,10,1,3,30,13.3,0,0,0,0.15,211,0
2020,10,1,4,30,12.600000000000001,0,0,0,0.15,207,0
2020,10,1,5,30,12.700000000000001,0,0,0,0.15,205,0
2020,10,1,6,30,14.4,398,37,86,0.15,203,0
2020,10,1,7,30,17.1,657,63,263,0.15,205,0
2020,10,1,8,30,19.700000000000003,771,78,435,0.15,213,0
2020,10,1,9,30,21.700000000000003,743,119,555,0.15,216,0
2020,10,1,10,30,23,549,199,566,0.15,217,0
2020,10,1,11,30,23.8,304,271,484,0.15,220,0
2020,10,1,12,30,24.200000000000003,636,187,622,0.15,223,0
2020,10,1,13,30,24.1,568,184,535,0.15,226,0
2020,10,1,14,30,23.6,502,142,396,0.15,229,0
2020,10,1,15,30,22.6,389,127,266,0.15,232,0
2020,10,1,16,30,20.400000000000002,1,63,63,0.15,246,0
2020,10,1,17,30,17.6,22,4,4,0.15,262,0.1
2020,10,1,18,30,16,0,0,0,0.15,266,0.2
2020,10,1,19,30,15.200000000000001,0,0,0,0.15,267,0.30000000000000004
2020,10,1,20,30,14.5,0,0,0,0.15,268,0.30000000000000004
2020,10,1,21,30,14,0,0,0,0.15,274,0.30000000000000004
2020,10,1,22,30,13.600000000000001,0,0,0,0.15,277,0.2
2020,10,1,23,30,13.3,0,0,0,0.15,279,0.2
2020,10,2,0,30,13.100000000000001,0,0,0,0.15,296,0.2
2020,10,2,1,30,12.8,0,0,0,0.15,315,0.30000000000000004
2020,10,2,2,30,12.700000000000001,0,0,0,0.15,321,0.30000000000000004
2020,10,2,3,30,12.700000000000001,0,0,0,0.15,322,0.30000000000000004
2020,10,2,4,30,12.4,0,0,0,0.15,324,0.30000000000000004
2020,10,2,5,30,12.200000000000001,0,0,0,0.15,327,0.2
2020,10,2,6,30,12.600000000000001,179,30,51,0.15,322,0
2020,10,2,7,30,13.600000000000001,0,14,14,0.15,310,0
2020,10,2,8,30,14.600000000000001,0,57,57,0.15,297,0
2020,10,2,9,30,15,0,40,40,0.15,286,0
2020,10,2,10,30,15.100000000000001,0,53,53,0.15,284,0
2020,10,2,11,30,15.600000000000001,0,44,44,0.15,287,0
2020,10,2,12,30,16.6,0,98,98,0.15,292,0
2020,10,2,13,30,17.8,92,334,390,0.15,296,0
2020,10,2,14,30,18.2,731,103,468,0.15,299,0
2020,10,2,15,30,17.7,759,61,328,0.15,304,0
2020,10,2,16,30,15.5,561,42,141,0.15,308,0.1
2020,10,2,17,30,12.600000000000001,54,6,5,0.15,312,0.1
2020,10,2,18,30,11.100000000000001,0,0,0,0.15,316,0.1
2020,10,2,19,30,10.4,0,0,0,0.15,320,0.2
2020,10,2,20,30,9.8,0,0,0,0.15,322,0.4
2020,10,2,21,30,9.3,0,0,0,0.15,321,0.4
2020,10,2,22,30,8.8,0,0,0,0.15,323,0.2
2020,10,2,23,30,8.4,0,0,0,0.15,327,0.1
2020,10,3,0,30,8,0,0,0,0.15,324,0
2020,10,3,1,30,7.7,0,0,0,0.15,319,0
2020,10,3,2,30,7.5,0,0,0,0.15,318,0
2020,10,3,3,30,7.300000000000001,0,0,0,0.15,317,0
2020,10,3,4,30,7.1000000000000005,0,0,0,0.15,317,0
2020,10,3,5,30,7.6000000000000005,0,0,0,0.15,318,0
2020,10,3,6,30,9.4,187,46,68,0.15,323,0
2020,10,3,7,30,12.3,714,56,268,0.15,319,0
2020,10,3,8,30,15.100000000000001,656,116,414,0.15,298,0
2020,10,3,9,30,17.1,891,77,592,0.15,275,0
2020,10,3,10,30,18.3,919,83,689,0.15,267,0
2020,10,3,11,30,19.200000000000003,934,83,729,0.15,266,0
2020,10,3,12,30,19.700000000000003,932,80,708,0.15,266,0
2020,10,3,13,30,19.8,544,169,499,0.15,269,0
2020,10,3,14,30,19.400000000000002,454,147,372,0.15,275,0
2020,10,3,15,30,18.5,6,87,89,0.15,283,0
2020,10,3,16,30,15.8,162,78,106,0.15,298,0.2
2020,10,3,17,30,12.600000000000001,31,4,3,0.15,314,0.4
2020,10,3,18,30,11.200000000000001,0,0,0,0.15,323,0.2
2020,10,3,19,30,10.5,0,0,0,0.15,337,0.1
2020,10,3,20,30,9.8,0,0,0,0.15,348,0
2020,10,3,21,30,9.200000000000001,0,0,0,0.15,349,0
2020,10,3,22,30,8.700000000000001,0,0,0,0.15,350,0
2020,10,3,23,30,8.200000000000001,0,0,0,0.15,354,0
2020,10,4,0,30,7.5,0,0,0,0.15,178,0
2020,10,4,1,30,6.800000000000001,0,0,0,0.15,3,0
2020,10,4,2,30,6.300000000000001,0,0,0,0.15,9,0
2020,10,4,3,30,5.800000000000001,0,0,0,0.15,12,0.1
2020,10,4,4,30,5.6000000000000005,0,0,0,0.15,13,0.30000000000000004
2020,10,4,5,30,6,0,0,0,0.15,12,0.30000000000000004
2020,10,4,6,30,8.1,444,32,82,0.15,14,0.1
2020,10,4,7,30,11.8,552,80,242,0.15,32,0
2020,10,4,8,30,15.600000000000001,125,245,301,0.15,60,0
2020,10,4,9,30,17.900000000000002,598,182,525,0.15,88,0
2020,10,4,10,30,19.1,916,80,680,0.15,118,0
2020,10,4,11,30,19.900000000000002,792,143,687,0.15,145,0
2020,10,4,12,30,20.200000000000003,902,90,693,0.15,158,0
2020,10,4,13,30,20.3,868,88,610,0.15,160,0
2020,10,4,14,30,19.900000000000002,810,81,477,0.15,154,0
2020,10,4,15,30,19,703,68,307,0.15,123,0.1
2020,10,4,16,30,16.5,472,46,124,0.15,94,0.4
2020,10,4,17,30,13.600000000000001,17,2,2,0.15,95,0.5
2020,10,4,18,30,12.600000000000001,0,0,0,0.15,102,0.2
2020,10,4,19,30,12.200000000000001,0,0,0,0.15,109,0.1
2020,10,4,20,30,11.200000000000001,0,0,0,0.15,104,0.2
2020,10,4,21,30,10.3,0,0,0,0.15,83,0.2
2020,10,4,22,30,10,0,0,0,0.15,64,0.1
2020,10,4,23,30,10.200000000000001,0,0,0,0.15,54,0
2020,10,5,0,30,10.4,0,0,0,0.15,49,0
2020,10,5,1,30,10.100000000000001,0,0,0,0.15,45,0
2020,10,5,2,30,9.9,0,0,0,0.15,39,0
2020,10,5,3,30,9.8,0,0,0,0.15,33,0
2020,10,5,4,30,9.5,0,0,0,0.15,30,0
2020,10,5,5,30,9.600000000000001,0,0,0,0.15,27,0
2020,10,5,6,30,10.8,0,34,34,0.15,29,0
2020,10,5,7,30,12.9,2,91,92,0.15,42,0
2020,10,5,8,30,15.100000000000001,253,181,294,0.15,54,0
2020,10,5,9,30,17.400000000000002,842,87,567,0.15,53,0
2020,10,5,10,30,19.200000000000003,874,93,661,0.15,47,0
2020,10,5,11,30,20.3,665,176,630,0.15,41,0
2020,10,5,12,30,20.900000000000002,164,230,339,0.15,44,0
2020,10,5,13,30,20.8,341,178,381,0.15,56,0
2020,10,5,14,30,20.3,33,202,218,0.15,115,0
2020,10,5,15,30,19.400000000000002,688,69,299,0.15,163,0.1
2020,10,5,16,30,17.6,453,46,118,0.15,156,0.30000000000000004
2020,10,5,17,30,15.5,14,2,2,0.15,155,0.5
2020,10,5,18,30,14,0,0,0,0.15,159,0.2
2020,10,5,19,30,13.4,0,0,0,0.15,168,0
2020,10,5,20,30,12.9,0,0,0,0.15,178,0
2020,10,5,21,30,12.3,0,0,0,0.15,183,0
2020,10,5,22,30,12,0,0,0,0.15,187,0
2020,10,5,23,30,11.600000000000001,0,0,0,0.15,187,0
2020,10,6,0,30,11.200000000000001,0,0,0,0.15,187,0
2020,10,6,1,30,11.100000000000001,0,0,0,0.15,188,0
2020,10,6,2,30,11.100000000000001,0,0,0,0.15,188,0
2020,10,6,3,30,11,0,0,0,0.15,188,0
2020,10,6,4,30,10.9,0,0,0,0.15,185,0
2020,10,6,5,30,11.200000000000001,0,0,0,0.15,179,0
2020,10,6,6,30,12.5,341,35,71,0.15,169,0
2020,10,6,7,30,14.4,177,75,126,0.15,167,0
2020,10,6,8,30,16.6,0,97,97,0.15,174,0
2020,10,6,9,30,18.6,10,226,232,0.15,180,0
2020,10,6,10,30,19.6,96,256,318,0.15,184,0
2020,10,6,11,30,19.900000000000002,33,244,266,0.15,188,0
2020,10,6,12,30,20.200000000000003,3,175,177,0.15,190,0
2020,10,6,13,30,20.400000000000002,559,184,514,0.15,193,0
2020,10,6,14,30,20.3,485,135,367,0.15,195,0
2020,10,6,15,30,19.5,351,62,178,0.15,197,0
2020,10,6,16,30,18,482,42,116,0.15,197,0
2020,10,6,17,30,16,0,0,0,0.15,196,0
2020,10,6,18,30,14.4,0,0,0,0.15,192,0
2020,10,6,19,30,13.3,0,0,0,0.16,188,0
2020,10,6,20,30,12.5,0,0,0,0.16,189,0
2020,10,6,21,30,12,0,0,0,0.16,198,0
2020,10,6,22,30,11.700000000000001,0,0,0,0.16,208,0
2020,10,6,23,30,11.9,0,0,0,0.16,214,0
2020,10,7,0,30,12.3,0,0,0,0.16,215,0
2020,10,7,1,30,12.4,0,0,0,0.16,214,0
2020,10,7,2,30,11.9,0,0,0,0.16,213,0
2020,10,7,3,30,11.700000000000001,0,0,0,0.16,213,0
2020,10,7,4,30,11.8,0,0,0,0.16,212,0
2020,10,7,5,30,12,0,0,0,0.16,209,0
2020,10,7,6,30,13,14,35,36,0.16,203,0
2020,10,7,7,30,15.4,194,100,155,0.16,206,0
2020,10,7,8,30,18.400000000000002,740,83,408,0.16,216,0
2020,10,7,9,30,20.8,545,180,486,0.16,218,0
2020,10,7,10,30,22.200000000000003,471,251,553,0.16,219,0
2020,10,7,11,30,23,43,273,302,0.16,220,0.1
2020,10,7,12,30,23.3,0,90,90,0.16,224,0.1
2020,10,7,13,30,23.1,0,31,31,0.16,230,0.1
2020,10,7,14,30,21.900000000000002,1,83,83,0.16,244,0.1
2020,10,7,15,30,19.900000000000002,0,45,45,0.16,262,0
2020,10,7,16,30,18.3,2,59,59,0.16,269,0
2020,10,7,17,30,17.400000000000002,0,0,0,0.16,270,0
2020,10,7,18,30,16.900000000000002,0,0,0,0.16,273,0
2020,10,7,19,30,16.2,0,0,0,0.16,278,0
2020,10,7,20,30,15.200000000000001,0,0,0,0.16,282,0
2020,10,7,21,30,14.4,0,0,0,0.16,284,0
2020,10,7,22,30,13.8,0,0,0,0.16,285,0
2020,10,7,23,30,13.5,0,0,0,0.16,286,0
2020,10,8,0,30,13.200000000000001,0,0,0,0.16,289,0
2020,10,8,1,30,12.8,0,0,0,0.16,292,0
2020,10,8,2,30,12.3,0,0,0,0.16,295,0
2020,10,8,3,30,11.700000000000001,0,0,0,0.16,297,0
2020,10,8,4,30,10.9,0,0,0,0.16,299,0
2020,10,8,5,30,10.100000000000001,0,0,0,0.16,301,0
2020,10,8,6,30,10,474,28,75,0.16,304,0
2020,10,8,7,30,10.8,763,46,258,0.16,305,0
2020,10,8,8,30,12.200000000000001,879,56,438,0.16,305,0.1
2020,10,8,9,30,13.700000000000001,937,62,584,0.16,303,0.1
2020,10,8,10,30,15,961,66,677,0.16,302,0.1
2020,10,8,11,30,15.9,972,66,715,0.16,301,0.1
2020,10,8,12,30,16.400000000000002,964,65,690,0.16,300,0.1
2020,10,8,13,30,16.400000000000002,937,62,606,0.16,301,0.1
2020,10,8,14,30,16,889,58,474,0.16,302,0.1
2020,10,8,15,30,15,792,49,301,0.16,303,0.1
2020,10,8,16,30,13.600000000000001,570,33,115,0.16,305,0
2020,10,8,17,30,12.100000000000001,0,0,0,0.16,305,0
2020,10,8,18,30,11,0,0,0,0.16,307,0
2020,10,8,19,30,10,0,0,0,0.16,307,0
2020,10,8,20,30,8.9,0,0,0,0.16,303,0
2020,10,8,21,30,7.5,0,0,0,0.16,291,0
2020,10,8,22,30,6.5,0,0,0,0.16,282,0
2020,10,8,23,30,6,0,0,0,0.16,285,0
2020,10,9,0,30,5.7,0,0,0,0.16,296,0
2020,10,9,1,30,5.4,0,0,0,0.16,309,0
2020,10,9,2,30,5.1000000000000005,0,0,0,0.16,320,0
2020,10,9,3,30,4.6000000000000005,0,0,0,0.16,323,0.1
2020,10,9,4,30,4.1000000000000005,0,0,0,0.16,325,0.1
2020,10,9,5,30,4,0,0,0,0.16,331,0.2
2020,10,9,6,30,6,426,28,69,0.16,340,0.1
2020,10,9,7,30,9.3,722,50,248,0.16,345,0
2020,10,9,8,30,11.9,846,62,426,0.16,333,0
2020,10,9,9,30,13.9,906,70,570,0.16,314,0
2020,10,9,10,30,15.4,935,75,665,0.16,297,0
2020,10,9,11,30,16.5,939,78,700,0.16,279,0
2020,10,9,12,30,17.400000000000002,927,78,674,0.16,263,0
2020,10,9,13,30,18,895,74,589,0.16,252,0
2020,10,9,14,30,18.1,826,70,452,0.16,245,0
2020,10,9,15,30,17.400000000000002,684,64,278,0.16,236,0
2020,10,9,16,30,14.700000000000001,387,43,96,0.16,228,0.1
2020,10,9,17,30,12.4,0,0,0,0.16,221,0.1
2020,10,9,18,30,12.200000000000001,0,0,0,0.16,210,0
2020,10,9,19,30,11.8,0,0,0,0.15,201,0
2020,10,9,20,30,11.200000000000001,0,0,0,0.15,195,0
2020,10,9,21,30,11.3,0,0,0,0.15,195,0
2020,10,9,22,30,11.600000000000001,0,0,0,0.15,200,0
2020,10,9,23,30,11.8,0,0,0,0.15,205,0
2020,10,10,0,30,11.8,0,0,0,0.15,209,0
2020,10,10,1,30,11.600000000000001,0,0,0,0.15,212,0
2020,10,10,2,30,11.5,0,0,0,0.15,212,0
2020,10,10,3,30,11.3,0,0,0,0.15,210,0
2020,10,10,4,30,11.100000000000001,0,0,0,0.15,206,0
2020,10,10,5,30,11.200000000000001,0,0,0,0.15,202,0
2020,10,10,6,30,12.3,261,33,57,0.15,200,0
2020,10,10,7,30,14.9,563,69,221,0.15,207,0
2020,10,10,8,30,17.8,694,91,387,0.15,214,0.1
2020,10,10,9,30,20.200000000000003,776,101,526,0.15,215,0.1
2020,10,10,10,30,22.200000000000003,835,99,622,0.15,214,0
2020,10,10,11,30,23.700000000000003,845,100,656,0.15,213,0
2020,10,10,12,30,24.6,841,97,634,0.15,213,0
2020,10,10,13,30,24.900000000000002,818,89,555,0.15,212,0
2020,10,10,14,30,24.700000000000003,753,81,425,0.15,210,0
2020,10,10,15,30,23.700000000000003,626,68,261,0.15,207,0
2020,10,10,16,30,22.1,347,42,88,0.15,205,0
2020,10,10,17,30,20.5,0,0,0,0.15,205,0
2020,10,10,18,30,19.3,0,0,0,0.15,210,0
2020,10,10,19,30,18.6,0,0,0,0.15,217,0
2020,10,10,20,30,18.1,0,0,0,0.15,223,0
2020,10,10,21,30,17.6,0,0,0,0.15,234,0
2020,10,10,22,30,17.2,0,0,0,0.15,250,0
2020,10,10,23,30,17.1,0,0,0,0.15,267,0
2020,10,11,0,30,16.5,0,0,0,0.15,282,0
2020,10,11,1,30,15.4,0,0,0,0.15,303,0
2020,10,11,2,30,14.9,0,0,0,0.15,331,0
2020,10,11,3,30,14.4,0,0,0,0.15,351,0
2020,10,11,4,30,13.5,0,0,0,0.15,358,0
2020,10,11,5,30,12.3,0,0,0,0.15,180,0
2020,10,11,6,30,12,15,43,44,0.15,5,0
2020,10,11,7,30,12.9,169,129,174,0.15,10,0
2020,10,11,8,30,14.5,415,159,334,0.15,13,0
2020,10,11,9,30,16.1,878,78,555,0.15,17,0
2020,10,11,10,30,17.400000000000002,525,198,525,0.15,21,0
2020,10,11,11,30,18.3,417,259,531,0.15,23,0
2020,10,11,12,30,18.8,499,214,530,0.15,26,0
2020,10,11,13,30,18.7,631,152,508,0.15,33,0
2020,10,11,14,30,18,195,220,308,0.15,44,0
2020,10,11,15,30,16.5,44,130,143,0.15,58,0
